archivo_origen,Date,sensor_vwc_mean,sensor_mean,sensor_std,tdr_z_score,site,sensor_label
1,2015-02-04,0.6754027777777778,0.679930630973241,0.04557128169458804,-0.09935760038105197,Chirimachaya,Sensor 1
1,2015-02-05,0.6737083333333334,0.679930630973241,0.04557128169458804,-0.13653988671217512,Chirimachaya,Sensor 1
1,2015-02-06,0.6666458333333334,0.679930630973241,0.04557128169458804,-0.291516875231651,Chirimachaya,Sensor 1
1,2015-02-07,0.6619097222222222,0.679930630973241,0.04557128169458804,-0.3954444132555292,Chirimachaya,Sensor 1
1,2015-02-08,0.676545138888889,0.679930630973241,0.04557128169458804,-0.0742900343914196,Chirimachaya,Sensor 1
1,2015-02-09,0.6755729166666667,0.679930630973241,0.04557128169458804,-0.09562413310599936,Chirimachaya,Sensor 1
1,2015-02-10,0.6663854166666667,0.679930630973241,0.04557128169458804,-0.29723136595877,Chirimachaya,Sensor 1
1,2015-02-11,0.6605763888888889,0.679930630973241,0.04557128169458804,-0.4247026057783794,Chirimachaya,Sensor 1
1,2015-02-12,0.6555659722222222,0.679930630973241,0.04557128169458804,-0.5346494073681559,Chirimachaya,Sensor 1
1,2015-02-13,0.6512430555555555,0.679930630973241,0.04557128169458804,-0.6295099534383384,Chirimachaya,Sensor 1
1,2015-02-14,0.6486458333333334,0.679930630973241,0.04557128169458804,-0.6865024742901401,Chirimachaya,Sensor 1
1,2015-02-15,0.6525694444444444,0.679930630973241,0.04557128169458804,-0.6004041473348766,Chirimachaya,Sensor 1
1,2015-02-16,0.6663402777777778,0.679930630973241,0.04557128169458804,-0.2982218776848044,Chirimachaya,Sensor 1
1,2015-02-17,0.6608854166666667,0.679930630973241,0.04557128169458804,-0.4179214101155318,Chirimachaya,Sensor 1
1,2015-02-18,0.6552500000000001,0.679930630973241,0.04557128169458804,-0.541582989450392,Chirimachaya,Sensor 1
1,2015-02-19,0.65015625,0.679930630973241,0.04557128169458804,-0.6533584280728488,Chirimachaya,Sensor 1
1,2015-02-20,0.6451840277777778,0.679930630973241,0.04557128169458804,-0.7624671043559793,Chirimachaya,Sensor 1
1,2015-02-21,0.6392430555555556,0.679930630973241,0.04557128169458804,-0.8928336861439954,Chirimachaya,Sensor 1
1,2015-02-22,0.6332951388888889,0.679930630973241,0.04557128169458804,-1.0233526543514022,Chirimachaya,Sensor 1
1,2015-02-23,0.6268125,0.679930630973241,0.04557128169458804,-1.1656053768518264,Chirimachaya,Sensor 1
1,2015-02-24,0.62153125,0.679930630973241,0.04557128169458804,-1.281495248797807,Chirimachaya,Sensor 1
1,2015-02-25,0.729548611111111,0.679930630973241,0.04557128169458804,1.0887993116015988,Chirimachaya,Sensor 1
1,2015-02-26,0.6786215277777778,0.679930630973241,0.04557128169458804,-0.028726494993855878,Chirimachaya,Sensor 1
1,2015-02-27,0.6615694444444444,0.679930630973241,0.04557128169458804,-0.402911347805632,Chirimachaya,Sensor 1
1,2015-02-28,0.6548750000000001,0.679930630973241,0.04557128169458804,-0.5498118560974441,Chirimachaya,Sensor 1
1,2015-03-01,0.6517291666666667,0.679930630973241,0.04557128169458804,-0.6188429040810473,Chirimachaya,Sensor 1
1,2015-03-02,0.6757673611111111,0.679930630973241,0.04557128169458804,-0.09135731336308486,Chirimachaya,Sensor 1
1,2015-03-03,0.7177881944444444,0.679930630973241,0.04557128169458804,0.8307329103648908,Chirimachaya,Sensor 1
1,2015-03-04,0.7508194444444444,0.679930630973241,0.04557128169458804,1.5555589141927069,Chirimachaya,Sensor 1
1,2015-03-05,0.6884166666666667,0.679930630973241,0.04557128169458804,0.186214549555525,Chirimachaya,Sensor 1
1,2015-03-06,0.6660972222222222,0.679930630973241,0.04557128169458804,-0.30355540236344997,Chirimachaya,Sensor 1
1,2015-03-07,0.6605902777777778,0.679930630973241,0.04557128169458804,-0.42439783293960015,Chirimachaya,Sensor 1
1,2015-03-08,0.6595486111111112,0.679930630973241,0.04557128169458804,-0.44725579584807623,Chirimachaya,Sensor 1
1,2015-03-09,0.6571770833333334,0.679930630973241,0.04557128169458804,-0.49929575806971077,Chirimachaya,Sensor 1
1,2015-03-10,0.6996180555555556,0.679930630973241,0.04557128169458804,0.43201384403135146,Chirimachaya,Sensor 1
1,2015-03-11,0.7521875,0.679930630973241,0.04557128169458804,1.585579038812509,Chirimachaya,Sensor 1
1,2015-03-12,0.7285173611111111,0.679930630973241,0.04557128169458804,1.066169928322208,Chirimachaya,Sensor 1
1,2015-03-13,0.6964479166666666,0.679930630973241,0.04557128169458804,0.362449443579884,Chirimachaya,Sensor 1
1,2015-03-14,0.6948923611111111,0.679930630973241,0.04557128169458804,0.3283148856365583,Chirimachaya,Sensor 1
1,2015-03-15,0.7304270833333333,0.679930630973241,0.04557128169458804,1.1080761936544157,Chirimachaya,Sensor 1
1,2015-03-16,0.6900416666666667,0.679930630973241,0.04557128169458804,0.2218729716927494,Chirimachaya,Sensor 1
1,2015-03-17,0.6904236111111111,0.679930630973241,0.04557128169458804,0.23025422475918997,Chirimachaya,Sensor 1
1,2015-03-18,0.7513229166666666,0.679930630973241,0.04557128169458804,1.5666069295984715,Chirimachaya,Sensor 1
1,2015-03-19,0.7589236111111111,0.679930630973241,0.04557128169458804,1.7333938656206613,Chirimachaya,Sensor 1
1,2015-03-20,0.7602222222222222,0.679930630973241,0.04557128169458804,1.7618901260465647,Chirimachaya,Sensor 1
1,2015-03-21,0.7608784722222223,0.679930630973241,0.04557128169458804,1.7762906426789058,Chirimachaya,Sensor 1
1,2015-03-22,0.7065034722222222,0.679930630973241,0.04557128169458804,0.5831049788563863,Chirimachaya,Sensor 1
1,2015-03-23,0.6813506944444445,0.679930630973241,0.04557128169458804,0.031161367826354907,Chirimachaya,Sensor 1
1,2015-03-24,0.6751805555555556,0.679930630973241,0.04557128169458804,-0.10423396580152743,Chirimachaya,Sensor 1
1,2015-03-25,0.7486145833333333,0.679930630973241,0.04557128169458804,1.5071762260364308,Chirimachaya,Sensor 1
1,2015-03-26,0.74209375,0.679930630973241,0.04557128169458804,1.3640853782293632,Chirimachaya,Sensor 1
1,2015-03-27,0.6836875,0.679930630973241,0.04557128169458804,0.08243939795103764,Chirimachaya,Sensor 1
1,2015-03-28,0.6766944444444445,0.679930630973241,0.04557128169458804,-0.07101372637453951,Chirimachaya,Sensor 1
1,2015-03-29,0.7569027777777778,0.679930630973241,0.04557128169458804,1.6890494175782171,Chirimachaya,Sensor 1
1,2015-03-30,0.7585104166666666,0.679930630973241,0.04557128169458804,1.7243268736669655,Chirimachaya,Sensor 1
1,2015-03-31,0.6989930555555555,0.679930630973241,0.04557128169458804,0.4182990662862629,Chirimachaya,Sensor 1
1,2015-04-01,0.6816388888888889,0.679930630973241,0.04557128169458804,0.03748540423103244,Chirimachaya,Sensor 1
1,2015-04-02,0.7065347222222222,0.679930630973241,0.04557128169458804,0.5837907177436414,Chirimachaya,Sensor 1
1,2015-04-03,0.7606631944444444,0.679930630973241,0.04557128169458804,1.771566663677819,Chirimachaya,Sensor 1
1,2015-04-04,0.7020763888888889,0.679930630973241,0.04557128169458804,0.4859586364953582,Chirimachaya,Sensor 1
1,2015-04-05,0.6748055555555557,0.679930630973241,0.04557128169458804,-0.11246283244857715,Chirimachaya,Sensor 1
1,2015-04-06,0.6700625,0.679930630973241,0.04557128169458804,-0.21654275689184618,Chirimachaya,Sensor 1
1,2015-04-07,0.668357638888889,0.679930630973241,0.04557128169458804,-0.253953622852052,Chirimachaya,Sensor 1
1,2015-04-08,0.6690173611111112,0.679930630973241,0.04557128169458804,-0.23947691301001647,Chirimachaya,Sensor 1
1,2015-04-09,0.66609375,0.679930630973241,0.04557128169458804,-0.3036315955731442,Chirimachaya,Sensor 1
1,2015-04-10,0.6619305555555556,0.679930630973241,0.04557128169458804,-0.39498725399735907,Chirimachaya,Sensor 1
1,2015-04-11,0.659,0.679930630973241,0.04557128169458804,-0.4592943229798752,Chirimachaya,Sensor 1
1,2015-04-12,0.659,0.679930630973241,0.04557128169458804,-0.4592943229798752,Chirimachaya,Sensor 1
1,2015-04-13,0.6586597222222222,0.679930630973241,0.04557128169458804,-0.466761257529978,Chirimachaya,Sensor 1
1,2015-04-14,0.6596909722222223,0.679930630973241,0.04557128169458804,-0.4441318742505846,Chirimachaya,Sensor 1
1,2015-04-15,0.6692847222222222,0.679930630973241,0.04557128169458804,-0.23361003586350904,Chirimachaya,Sensor 1
1,2015-04-16,0.7209444444444445,0.679930630973241,0.04557128169458804,0.8999925379775789,Chirimachaya,Sensor 1
1,2015-04-17,0.7516284722222222,0.679930630973241,0.04557128169458804,1.573311932051625,Chirimachaya,Sensor 1
1,2015-04-18,0.7614826388888889,0.679930630973241,0.04557128169458804,1.789548261165822,Chirimachaya,Sensor 1
1,2015-04-19,0.7611875,0.679930630973241,0.04557128169458804,1.7830718383417534,Chirimachaya,Sensor 1
1,2015-04-20,0.6898055555555556,0.679930630973241,0.04557128169458804,0.21669183343349468,Chirimachaya,Sensor 1
1,2015-04-21,0.6744340277777778,0.679930630973241,0.04557128169458804,-0.1206155058859351,Chirimachaya,Sensor 1
1,2015-04-22,0.6835312500000001,0.679930630973241,0.04557128169458804,0.07901070351476915,Chirimachaya,Sensor 1
1,2015-04-23,0.6912673611111111,0.679930630973241,0.04557128169458804,0.24876917471505733,Chirimachaya,Sensor 1
1,2015-04-24,0.7376111111111111,0.679930630973241,0.04557128169458804,1.2657199445132155,Chirimachaya,Sensor 1
1,2015-04-25,0.7625416666666667,0.679930630973241,0.04557128169458804,1.812787190122774,Chirimachaya,Sensor 1
1,2015-04-26,0.764170138888889,0.679930630973241,0.04557128169458804,1.8485218054696948,Chirimachaya,Sensor 1
1,2015-04-27,0.7656423611111111,0.679930630973241,0.04557128169458804,1.8808277263803401,Chirimachaya,Sensor 1
1,2015-04-28,0.7558888888888888,0.679930630973241,0.04557128169458804,1.666801000347297,Chirimachaya,Sensor 1
1,2015-04-29,0.7015347222222222,0.679930630973241,0.04557128169458804,0.4740724957829501,Chirimachaya,Sensor 1
1,2015-04-30,0.6914166666666666,0.679930630973241,0.04557128169458804,0.2520454827319374,Chirimachaya,Sensor 1
1,2015-05-01,0.6786180555555555,0.679930630973241,0.04557128169458804,-0.028802688203552522,Chirimachaya,Sensor 1
1,2015-05-02,0.6711805555555556,0.679930630973241,0.04557128169458804,-0.19200854337008055,Chirimachaya,Sensor 1
1,2015-05-03,0.6874791666666666,0.679930630973241,0.04557128169458804,0.1656423829378946,Chirimachaya,Sensor 1
1,2015-05-04,0.7604166666666666,0.679930630973241,0.04557128169458804,1.766156945789479,Chirimachaya,Sensor 1
1,2015-05-05,0.7637256944444445,0.679930630973241,0.04557128169458804,1.838769074628744,Chirimachaya,Sensor 1
1,2015-05-06,0.7213020833333332,0.679930630973241,0.04557128169458804,0.9078404385761528,Chirimachaya,Sensor 1
1,2015-05-07,0.6785381944444445,0.679930630973241,0.04557128169458804,-0.030555132026533868,Chirimachaya,Sensor 1
1,2015-05-08,0.6702777777777779,0.679930630973241,0.04557128169458804,-0.21181877789075917,Chirimachaya,Sensor 1
1,2015-05-09,0.6651145833333333,0.679930630973241,0.04557128169458804,-0.3251180807071148,Chirimachaya,Sensor 1
1,2015-05-10,0.661607638888889,0.679930630973241,0.04557128169458804,-0.40207322249898597,Chirimachaya,Sensor 1
1,2015-05-11,0.6584409722222222,0.679930630973241,0.04557128169458804,-0.47156142974075926,Chirimachaya,Sensor 1
1,2015-05-12,0.6747673611111111,0.679930630973241,0.04557128169458804,-0.11330095775522316,Chirimachaya,Sensor 1
1,2015-05-13,0.7430104166666667,0.679930630973241,0.04557128169458804,1.3842003855888234,Chirimachaya,Sensor 1
1,2015-05-14,0.7617881944444445,0.679930630973241,0.04557128169458804,1.7962532636189754,Chirimachaya,Sensor 1
1,2015-05-15,0.7569895833333333,0.679930630973241,0.04557128169458804,1.6909542478205892,Chirimachaya,Sensor 1
1,2015-05-16,0.6923055555555555,0.679930630973241,0.04557128169458804,0.2715509444138392,Chirimachaya,Sensor 1
1,2015-05-17,0.6940972222222221,0.679930630973241,0.04557128169458804,0.31086664061641955,Chirimachaya,Sensor 1
1,2015-05-18,0.6919236111111111,0.679930630973241,0.04557128169458804,0.2631696913473986,Chirimachaya,Sensor 1
1,2015-05-19,0.6990833333333333,0.679930630973241,0.04557128169458804,0.42028008973833175,Chirimachaya,Sensor 1
1,2015-05-20,0.6771423611111111,0.679930630973241,0.04557128169458804,-0.06118480232389442,Chirimachaya,Sensor 1
1,2015-05-21,0.67640625,0.679930630973241,0.04557128169458804,-0.07733776277921948,Chirimachaya,Sensor 1
1,2015-05-22,0.6783368055555556,0.679930630973241,0.04557128169458804,-0.03497433818883921,Chirimachaya,Sensor 1
1,2015-05-23,0.6722361111111111,0.679930630973241,0.04557128169458804,-0.1688458076228228,Chirimachaya,Sensor 1
1,2015-05-24,0.67084375,0.679930630973241,0.04557128169458804,-0.19939928471048915,Chirimachaya,Sensor 1
1,2015-05-25,0.6701250000000001,0.679930630973241,0.04557128169458804,-0.21517127911733588,Chirimachaya,Sensor 1
1,2015-05-26,0.67896875,0.679930630973241,0.04557128169458804,-0.02110717402436467,Chirimachaya,Sensor 1
1,2015-05-27,0.6713402777777778,0.679930630973241,0.04557128169458804,-0.18850365572411298,Chirimachaya,Sensor 1
1,2015-05-28,0.6673854166666667,0.679930630973241,0.04557128169458804,-0.2752877215666317,Chirimachaya,Sensor 1
1,2015-05-29,0.6654722222222222,0.679930630973241,0.04557128169458804,-0.3172701801085361,Chirimachaya,Sensor 1
1,2015-05-30,0.6646597222222222,0.679930630973241,0.04557128169458804,-0.3350993911771483,Chirimachaya,Sensor 1
1,2015-05-31,0.6631944444444444,0.679930630973241,0.04557128169458804,-0.36725292566840756,Chirimachaya,Sensor 1
1,2015-06-01,0.6655625000000001,0.679930630973241,0.04557128169458804,-0.3152891566564673,Chirimachaya,Sensor 1
1,2015-06-02,0.6654826388888889,0.679930630973241,0.04557128169458804,-0.31704160047945107,Chirimachaya,Sensor 1
1,2015-06-03,0.6662604166666667,0.679930630973241,0.04557128169458804,-0.2999743215077882,Chirimachaya,Sensor 1
1,2015-06-04,0.6799305555555555,0.679930630973241,0.04557128169458804,-1.6549388723917957e-06,Chirimachaya,Sensor 1
1,2015-06-05,0.7545,0.679930630973241,0.04557128169458804,1.6363237164693274,Chirimachaya,Sensor 1
1,2015-06-06,0.7666319444444444,0.679930630973241,0.04557128169458804,1.9025427911433934,Chirimachaya,Sensor 1
1,2015-06-07,0.7685486111111112,0.679930630973241,0.04557128169458804,1.9446014428949945,Chirimachaya,Sensor 1
1,2015-06-08,0.7698125,0.679930630973241,0.04557128169458804,1.972335771223946,Chirimachaya,Sensor 1
1,2015-06-09,0.7620034722222222,0.679930630973241,0.04557128169458804,1.8009772426200599,Chirimachaya,Sensor 1
1,2015-06-10,0.69209375,0.679930630973241,0.04557128169458804,0.2669031586224488,Chirimachaya,Sensor 1
1,2015-06-11,0.6812777777777779,0.679930630973241,0.04557128169458804,0.029561310422761975,Chirimachaya,Sensor 1
1,2015-06-12,0.6770138888888889,0.679930630973241,0.04557128169458804,-0.06400395108260683,Chirimachaya,Sensor 1
1,2015-06-13,0.6909756944444445,0.679930630973241,0.04557128169458804,0.2423689451006856,Chirimachaya,Sensor 1
1,2015-06-14,0.6850659722222222,0.679930630973241,0.04557128169458804,0.11268810219992229,Chirimachaya,Sensor 1
1,2015-06-15,0.6734305555555555,0.679930630973241,0.04557128169458804,-0.14263534348777002,Chirimachaya,Sensor 1
1,2015-06-16,0.6674027777777778,0.679930630973241,0.04557128169458804,-0.27490675551815824,Chirimachaya,Sensor 1
1,2015-06-17,0.6671111111111112,0.679930630973241,0.04557128169458804,-0.28130698513253,Chirimachaya,Sensor 1
1,2015-06-18,0.6703958333333334,0.679930630973241,0.04557128169458804,-0.20922820876113182,Chirimachaya,Sensor 1
1,2015-06-19,0.7451666666666666,0.679930630973241,0.04557128169458804,1.4315163688093708,Chirimachaya,Sensor 1
1,2015-06-20,0.7670277777777778,0.679930630973241,0.04557128169458804,1.9112288170486156,Chirimachaya,Sensor 1
1,2015-06-21,0.7700312500000001,0.679930630973241,0.04557128169458804,1.977135943434727,Chirimachaya,Sensor 1
1,2015-06-22,0.735125,0.679930630973241,0.04557128169458804,1.2111656063716503,Chirimachaya,Sensor 1
1,2015-06-23,0.6837152777777777,0.679930630973241,0.04557128169458804,0.08304894362859615,Chirimachaya,Sensor 1
1,2015-06-24,0.6953229166666667,0.679930630973241,0.04557128169458804,0.33776284363872994,Chirimachaya,Sensor 1
1,2015-06-25,0.7646458333333334,0.679930630973241,0.04557128169458804,1.8589602751978984,Chirimachaya,Sensor 1
1,2015-06-26,0.7681493055555556,0.679930630973241,0.04557128169458804,1.935839223780078,Chirimachaya,Sensor 1
1,2015-06-27,0.7706736111111111,0.679930630973241,0.04557128169458804,1.9912316872282867,Chirimachaya,Sensor 1
1,2015-06-28,0.7702847222222222,0.679930630973241,0.04557128169458804,1.9826980477424554,Chirimachaya,Sensor 1
1,2015-06-29,0.7083715277777778,0.679930630973241,0.04557128169458804,0.6240969256722563,Chirimachaya,Sensor 1
1,2015-06-30,0.6862395833333333,0.679930630973241,0.04557128169458804,0.13844140707680738,Chirimachaya,Sensor 1
1,2015-07-01,0.6766388888888889,0.679930630973241,0.04557128169458804,-0.07223281772965899,Chirimachaya,Sensor 1
1,2015-07-02,0.6705729166666666,0.679930630973241,0.04557128169458804,-0.2053423550666932,Chirimachaya,Sensor 1
1,2015-07-03,0.6655104166666667,0.679930630973241,0.04557128169458804,-0.3164320548018925,Chirimachaya,Sensor 1
1,2015-07-04,0.6611631944444445,0.679930630973241,0.04557128169458804,-0.4118259533399369,Chirimachaya,Sensor 1
1,2015-07-05,0.7177743055555555,0.679930630973241,0.04557128169458804,0.8304281375261116,Chirimachaya,Sensor 1
1,2015-07-06,0.7608888888888888,0.679930630973241,0.04557128169458804,1.7765192223079884,Chirimachaya,Sensor 1
1,2015-07-07,0.7633194444444444,0.679930630973241,0.04557128169458804,1.8298544690944367,Chirimachaya,Sensor 1
1,2015-07-08,0.7643888888888889,0.679930630973241,0.04557128169458804,1.8533219776804737,Chirimachaya,Sensor 1
1,2015-07-09,0.7477118055555556,0.679930630973241,0.04557128169458804,1.4873659915157522,Chirimachaya,Sensor 1
1,2015-07-10,0.7129027777777778,0.679930630973241,0.04557128169458804,0.7235290643241326,Chirimachaya,Sensor 1
1,2015-07-11,0.7027916666666667,0.679930630973241,0.04557128169458804,0.5016544376925132,Chirimachaya,Sensor 1
1,2015-07-12,0.6857673611111111,0.679930630973241,0.04557128169458804,0.12807913055829798,Chirimachaya,Sensor 1
1,2015-07-13,0.6872430555555555,0.679930630973241,0.04557128169458804,0.1604612446786399,Chirimachaya,Sensor 1
1,2015-07-14,0.6767673611111111,0.679930630973241,0.04557128169458804,-0.06941366897094658,Chirimachaya,Sensor 1
1,2015-07-15,0.6695763888888889,0.679930630973241,0.04557128169458804,-0.22720980624913487,Chirimachaya,Sensor 1
1,2015-07-16,0.6667118055555555,0.679930630973241,0.04557128169458804,-0.2900692042474489,Chirimachaya,Sensor 1
1,2015-07-17,0.6686388888888889,0.679930630973241,0.04557128169458804,-0.24778197286676526,Chirimachaya,Sensor 1
1,2015-07-18,0.6679791666666667,0.679930630973241,0.04557128169458804,-0.26225868270880076,Chirimachaya,Sensor 1
1,2015-07-19,0.6755243055555556,0.679930630973241,0.04557128169458804,-0.09669083804172798,Chirimachaya,Sensor 1
1,2015-07-20,0.67359375,0.679930630973241,0.04557128169458804,-0.13905426263210827,Chirimachaya,Sensor 1
1,2015-07-21,0.6688958333333335,0.679930630973241,0.04557128169458804,-0.24214367534933803,Chirimachaya,Sensor 1
1,2015-07-22,0.742,0.679930630973241,0.04557128169458804,1.3620281615676,Chirimachaya,Sensor 1
1,2015-07-23,0.7661111111111112,0.679930630973241,0.04557128169458804,1.8911138096891578,Chirimachaya,Sensor 1
1,2015-07-24,0.7695069444444445,0.679930630973241,0.04557128169458804,1.9656307687707926,Chirimachaya,Sensor 1
1,2015-07-25,0.7256388888888888,0.679930630973241,0.04557128169458804,1.0030057574851146,Chirimachaya,Sensor 1
1,2015-07-26,0.6804583333333334,0.679930630973241,0.04557128169458804,0.011579712934758922,Chirimachaya,Sensor 1
1,2015-07-27,0.674625,0.679930630973241,0.04557128169458804,-0.11642487935271481,Chirimachaya,Sensor 1
1,2015-07-28,0.7541493055555555,0.679930630973241,0.04557128169458804,1.6286282022901395,Chirimachaya,Sensor 1
1,2015-07-29,0.7662951388888889,0.679930630973241,0.04557128169458804,1.8951520498029872,Chirimachaya,Sensor 1
1,2015-07-30,0.7687777777777778,0.679930630973241,0.04557128169458804,1.9496301947348582,Chirimachaya,Sensor 1
1,2015-07-31,0.7709131944444444,0.679930630973241,0.04557128169458804,1.9964890186972357,Chirimachaya,Sensor 1
1,2015-08-01,0.772,0.679930630973241,0.04557128169458804,2.0203374933317484,Chirimachaya,Sensor 1
1,2015-08-02,0.7453958333333334,0.679930630973241,0.04557128169458804,1.4365451206492372,Chirimachaya,Sensor 1
1,2015-08-03,0.6893333333333334,0.679930630973241,0.04557128169458804,0.20632955691498528,Chirimachaya,Sensor 1
1,2015-08-04,0.677232638888889,0.679930630973241,0.04557128169458804,-0.05920377887182558,Chirimachaya,Sensor 1
1,2015-08-05,0.67253125,0.679930630973241,0.04557128169458804,-0.16236938479875443,Chirimachaya,Sensor 1
1,2015-08-06,0.6684270833333333,0.679930630973241,0.04557128169458804,-0.25242975865815565,Chirimachaya,Sensor 1
1,2015-08-07,0.6642083333333333,0.679930630973241,0.04557128169458804,-0.34500450843749003,Chirimachaya,Sensor 1
1,2015-08-08,0.6600173611111111,0.679930630973241,0.04557128169458804,-0.4369697125392635,Chirimachaya,Sensor 1
1,2015-08-09,0.6562256944444445,0.679930630973241,0.04557128169458804,-0.5201726975261204,Chirimachaya,Sensor 1
1,2015-08-10,0.6567916666666667,0.679930630973241,0.04557128169458804,-0.5077532043458479,Chirimachaya,Sensor 1
1,2015-08-11,0.658,0.679930630973241,0.04557128169458804,-0.4812379673720135,Chirimachaya,Sensor 1
1,2015-08-12,0.6575763888888889,0.679930630973241,0.04557128169458804,-0.4905335389547943,Chirimachaya,Sensor 1
1,2015-08-13,0.6569583333333333,0.679930630973241,0.04557128169458804,-0.504095930280492,Chirimachaya,Sensor 1
1,2015-08-14,0.6560868055555555,0.679930630973241,0.04557128169458804,-0.5232204259139179,Chirimachaya,Sensor 1
1,2015-08-15,0.6693611111111112,0.679930630973241,0.04557128169458804,-0.23193378525021946,Chirimachaya,Sensor 1
1,2015-08-16,0.6888784722222222,0.679930630973241,0.04557128169458804,0.19634824644494936,Chirimachaya,Sensor 1
1,2015-08-17,0.6842743055555556,0.679930630973241,0.04557128169458804,0.09531605038948018,Chirimachaya,Sensor 1
1,2015-08-18,0.6755208333333333,0.679930630973241,0.04557128169458804,-0.09676703125142462,Chirimachaya,Sensor 1
1,2015-08-19,0.6695451388888889,0.679930630973241,0.04557128169458804,-0.22789554513639002,Chirimachaya,Sensor 1
1,2015-08-20,0.6663541666666667,0.679930630973241,0.04557128169458804,-0.2979171048460252,Chirimachaya,Sensor 1
1,2015-08-21,0.6626319444444445,0.679930630973241,0.04557128169458804,-0.3795962256389834,Chirimachaya,Sensor 1
1,2015-08-22,0.6587291666666667,0.679930630973241,0.04557128169458804,-0.4652373933360793,Chirimachaya,Sensor 1
1,2015-08-23,0.6544861111111112,0.679930630973241,0.04557128169458804,-0.5583454955832755,Chirimachaya,Sensor 1
