Date,tdr_vwc_mean,tdr_vwc_std,tdr_samples,site,smap_soil_moisture_mean,smap_samples,has_tdr,has_smap,has_overlap,tdr_minus_smap
2020-06-16,0.5758958333333333,0.0009679084098692888,288.0,Virgen,0.2912616245448589,8.0,True,True,True,0.2846342087884744
2020-06-17,0.5927673611111111,0.009698488188958717,288.0,Virgen,0.28973156213760376,8.0,True,True,True,0.3030357989735073
2020-06-18,0.6051527777777778,0.0007402744047632707,288.0,Virgen,0.2874008119106293,8.0,True,True,True,0.3177519658671485
2020-06-19,0.6048819444444444,0.0003232355540215911,288.0,Virgen,0.28658152744174,8.0,True,True,True,0.31830041700270445
2020-06-20,0.6066354166666666,0.0038130158301865266,288.0,Virgen,0.286161083728075,8.0,True,True,True,0.3204743329385916
2020-06-21,0.6331111111111112,0.006641765340988377,288.0,Virgen,0.285427313297987,8.0,True,True,True,0.3476837978131242
2020-06-22,0.6296076388888889,0.0031193803516968532,288.0,Virgen,0.28354652225971216,8.0,True,True,True,0.34606111662917677
2020-06-23,0.6206180555555556,0.002063441622123939,288.0,Virgen,0.28160618990659714,8.0,True,True,True,0.33901186564895847
2020-06-24,0.6146388888888888,0.001477407613322954,288.0,Virgen,0.28015951812267303,8.0,True,True,True,0.3344793707662158
2020-06-25,0.6099895833333333,0.0011760809395219127,288.0,Virgen,0.27866219356656075,8.0,True,True,True,0.33132738976677256
2020-06-26,0.6061180555555555,0.0011415285783370932,288.0,Virgen,0.2774701192975044,8.0,True,True,True,0.3286479362580511
2020-06-27,0.6071875,0.0026476437489970695,288.0,Virgen,0.2767825275659561,8.0,True,True,True,0.3304049724340439
2020-06-28,0.6110520833333334,0.00022258185668828505,288.0,Virgen,0.27543097734451294,8.0,True,True,True,0.33562110598882045
2020-06-29,0.6098888888888889,0.00037539500424755353,288.0,Virgen,0.2743624858558178,8.0,True,True,True,0.33552640303307113
2020-06-30,0.6083472222222223,0.0006282484300164584,288.0,Virgen,0.2727026045322418,8.0,True,True,True,0.33564461768998044
2020-07-01,0.6057534722222222,0.0006820151729175912,288.0,Virgen,0.2711131200194359,8.0,True,True,True,0.3346403522027863
2020-07-02,0.6049131944444445,0.0007981465050933078,288.0,Virgen,0.271744467318058,8.0,True,True,True,0.33316872712638645
2020-07-03,0.6087847222222221,0.000978252687082415,288.0,Virgen,0.2726240158081054,8.0,True,True,True,0.3361607064141167
2020-07-04,0.6115243055555556,0.0006242203809640263,288.0,Virgen,0.27273549512028694,8.0,True,True,True,0.33878881043526865
2020-07-05,0.6147743055555556,0.001577641980900258,288.0,Virgen,0.27328552305698395,8.0,True,True,True,0.3414887824985716
2020-07-06,0.6156701388888889,0.0005399160937666144,288.0,Virgen,0.2754554860293865,8.0,True,True,True,0.34021465285950236
2020-07-07,0.6131979166666667,0.0010815506193241422,288.0,Virgen,0.2745754793286323,8.0,True,True,True,0.3386224373380344
2020-07-08,0.6093645833333333,0.0010405016714175898,288.0,Virgen,0.27261957898736,8.0,True,True,True,0.3367450043459733
2020-07-09,0.6070034722222223,5.892556509885983e-05,288.0,Virgen,0.271125253289938,8.0,True,True,True,0.3358782189322843
2020-07-10,0.6063784722222222,0.00048585040849500656,288.0,Virgen,0.2699463367462158,8.0,True,True,True,0.33643213547600637
2020-07-11,0.6046875,0.0005405990998507098,288.0,Virgen,0.2697511203587055,8.0,True,True,True,0.3349363796412945
2020-07-12,0.6081423611111111,0.00103453131074289,288.0,Virgen,0.26931020990014076,8.0,True,True,True,0.3388321512109703
2020-07-13,0.6124027777777777,0.006210948458875505,288.0,Virgen,0.26828428357839584,8.0,True,True,True,0.3441184941993819
2020-07-14,0.6213888888888889,0.0011663762704792215,288.0,Virgen,0.26808326691389084,8.0,True,True,True,0.35330562197499804
2020-07-15,0.62090625,0.0014172515360289756,288.0,Virgen,0.26830704137682915,8.0,True,True,True,0.35259920862317085
2020-07-16,0.62121875,0.0019427509770640961,288.0,Virgen,0.2670707106590271,8.0,True,True,True,0.35414803934097294
2020-07-17,0.6152500000000001,0.0015118578920368996,288.0,Virgen,0.2646915093064308,8.0,True,True,True,0.35055849069356926
2020-07-18,0.6108090277777777,0.0011634631228578923,288.0,Virgen,0.2626150846481323,8.0,True,True,True,0.34819394312964536
2020-07-19,0.6096388888888888,0.0006689855142476186,288.0,Virgen,0.26110324263572693,8.0,True,True,True,0.3485356462531619
2020-07-20,0.6132013888888889,0.0011661895490294527,288.0,Virgen,0.260240625590086,8.0,True,True,True,0.3529607632988029
2020-07-21,0.617548611111111,0.0016875434638300474,288.0,Virgen,0.2597391419112682,8.0,True,True,True,0.35780946919984286
2020-07-22,0.6183090277777779,0.0007407890316882621,288.0,Virgen,0.25856053456664085,8.0,True,True,True,0.359748493211137
2020-07-23,0.615875,0.0012032186798905278,288.0,Virgen,0.25752897560596466,8.0,True,True,True,0.3583460243940353
2020-07-24,0.6118333333333333,0.0011323559357185123,288.0,Virgen,0.2568499781191349,8.0,True,True,True,0.35498335521419844
2020-07-25,0.6125833333333334,0.0004938647983247245,288.0,Virgen,0.2573745474219322,8.0,True,True,True,0.35520878591140115
2020-07-26,0.6112256944444444,0.0005020163562970859,288.0,Virgen,0.25669245049357414,8.0,True,True,True,0.35453324395087027
2020-07-27,0.6124791666666667,0.0017628324926701403,288.0,Virgen,0.255386509001255,8.0,True,True,True,0.3570926576654117
2020-07-28,0.6148298611111112,0.0003764088260602834,288.0,Virgen,0.253533523529768,8.0,True,True,True,0.36129633758134316
2020-07-29,0.6122638888888888,0.0010154631020639268,288.0,Virgen,0.2528074644505977,8.0,True,True,True,0.3594564244382911
2020-07-30,0.6133854166666667,0.0008639483748611114,288.0,Virgen,0.2517146654427051,8.0,True,True,True,0.3616707512239616
2020-07-31,0.6137812500000001,0.0004141182227806555,288.0,Virgen,0.2507974412292242,8.0,True,True,True,0.36298380877077585
2020-08-01,0.6134722222222222,0.0007028507848090217,288.0,Virgen,0.24961193464696405,8.0,True,True,True,0.3638602875752581
2020-08-02,0.6103819444444444,0.0010291671662737685,288.0,Virgen,0.24742767028510568,8.0,True,True,True,0.3629542741593387
2020-08-03,0.6069375,0.0009534002965361267,288.0,Virgen,0.24588467739522454,8.0,True,True,True,0.36105282260477545
2020-08-04,0.6040416666666667,0.0007639526774479963,288.0,Virgen,0.24513299390673635,8.0,True,True,True,0.3589086727599303
2020-08-05,0.6013541666666666,0.0007693496959793326,288.0,Virgen,0.2431083638221025,8.0,True,True,True,0.35824580284456414
2020-08-06,0.5989409722222222,0.0007419639814360323,288.0,Virgen,0.24343122169375414,8.0,True,True,True,0.35550975052846806
2020-08-07,0.5971249999999999,0.0003312945782245682,288.0,Virgen,0.24222684465348718,8.0,True,True,True,0.3548981553465127
2020-08-08,0.597,0.0,288.0,Virgen,0.2413007505238056,8.0,True,True,True,0.35569924947619436
2020-08-09,0.597,0.0,288.0,Virgen,0.23990116640925405,8.0,True,True,True,0.3570988335907459
2020-08-10,0.5962569444444443,0.000437709078408232,288.0,Virgen,0.23820348642766473,8.0,True,True,True,0.35805345801677957
2020-08-11,0.5944791666666666,0.0006622604096382617,288.0,Virgen,0.2367998994886875,8.0,True,True,True,0.35767926717797904
2020-08-12,0.5921145833333333,0.000721058914505725,288.0,Virgen,0.23605324700474734,8.0,True,True,True,0.356061336328586
2020-08-13,0.5897361111111111,0.0007465237543668523,288.0,Virgen,0.23452907428145406,8.0,True,True,True,0.35520703682965704
2020-08-14,0.5872326388888889,0.00045498858753711626,288.0,Virgen,0.2341919261962175,8.0,True,True,True,0.35304071269267134
2020-08-15,0.5857881944444444,0.00040929897198852227,288.0,Virgen,0.23327978886663908,8.0,True,True,True,0.35250840557780533
2020-08-16,0.5843854166666667,0.0005016306163518275,288.0,Virgen,0.23225831612944597,8.0,True,True,True,0.3521271005372207
2020-08-17,0.5823680555555555,0.0006438833380360808,288.0,Virgen,0.2311114929616451,8.0,True,True,True,0.35125656259391036
2020-08-18,0.5798020833333333,0.0011164259018963682,288.0,Virgen,0.23023129813373086,8.0,True,True,True,0.3495707851996024
2020-08-19,0.5771076388888888,0.0007364648453575224,288.0,Virgen,0.22998434677720067,8.0,True,True,True,0.34712329211168813
2020-08-20,0.5746458333333333,0.0006675009298039287,288.0,Virgen,0.230337843298912,8.0,True,True,True,0.3443079900344213
2020-08-21,0.5957604166666666,0.016158025023129626,288.0,Virgen,0.2336283009499311,8.0,True,True,True,0.3621321157167355
2020-08-22,0.6190763888888889,0.0016678131944919457,288.0,Virgen,0.23969972506165502,8.0,True,True,True,0.3793766638272339
2020-08-23,0.6180104166666667,0.0013473017944900466,288.0,Virgen,0.2385452706366777,8.0,True,True,True,0.379465146029989
2020-08-24,0.6134340277777778,0.0013495986340736333,288.0,Virgen,0.23634646274149418,8.0,True,True,True,0.3770875650362836
2020-08-25,0.609204861111111,0.0012167718679163184,288.0,Virgen,0.2353295926004648,8.0,True,True,True,0.37387526851064623
2020-08-26,0.6052708333333333,0.0011367705954850235,288.0,Virgen,0.23358801193535325,8.0,True,True,True,0.37168282139798003
2020-08-27,0.601625,0.001055102088955467,288.0,Virgen,0.23193916492164132,8.0,True,True,True,0.3696858350783586
2020-08-28,0.5983506944444444,0.0009905122405328122,288.0,Virgen,0.2309938352555036,8.0,True,True,True,0.36735685918894084
2020-08-29,0.5943784722222222,0.001125792833718494,288.0,Virgen,0.2305246442556381,8.0,True,True,True,0.36385382796658405
2020-08-30,0.5928194444444445,0.00038531905016756397,288.0,Virgen,0.23005224578082556,8.0,True,True,True,0.3627671986636189
2020-08-31,0.5920520833333334,0.00033505291068957883,288.0,Virgen,0.22854200005531305,8.0,True,True,True,0.3635100832780203
2020-09-01,0.5904479166666666,0.0004981455155914149,288.0,Virgen,0.2282245066016912,8.0,True,True,True,0.36222341006497544
2020-09-02,0.5894201388888889,0.0004944401488369856,288.0,Virgen,0.2271701171994209,8.0,True,True,True,0.36225002168946796
2020-09-03,0.5882916666666667,0.00045532084640460114,288.0,Virgen,0.22581029497087,8.0,True,True,True,0.36248137169579664
2020-09-04,0.5870520833333334,0.0005790137896815405,288.0,Virgen,0.22467180714011187,8.0,True,True,True,0.3623802761932215
2020-09-05,0.58496875,0.0001932551706309834,288.0,Virgen,0.2239138092845678,8.0,True,True,True,0.3610549407154322
2020-09-06,0.5878229166666666,0.002008664810404737,288.0,Virgen,0.22406491078436372,8.0,True,True,True,0.3637580058823029
2020-09-07,0.5937673611111111,0.0012513591140079366,288.0,Virgen,0.22267808392643923,8.0,True,True,True,0.37108927718467183
2020-09-08,0.5962326388888889,0.0004232493949541144,288.0,Virgen,0.22191355004906652,8.0,True,True,True,0.37431908883982234
2020-09-09,0.5974895833333334,0.0005007616150643413,288.0,Virgen,0.22158404439687723,8.0,True,True,True,0.3759055389364561
2020-09-10,0.598,0.0,288.0,Virgen,0.2209643423557281,8.0,True,True,True,0.3770356576442719
2020-09-11,0.598,0.0,288.0,Virgen,0.21972688101232046,8.0,True,True,True,0.3782731189876795
2020-09-12,0.5972013888888889,0.00040173597360620387,288.0,Virgen,0.21831195801496503,8.0,True,True,True,0.3788894308739238
2020-09-13,0.5959652777777777,0.0004159401331294638,288.0,Virgen,0.21775608323514456,8.0,True,True,True,0.3782091945426332
2020-09-14,0.5941562499999999,0.0003824036851250135,288.0,Virgen,0.21610517986118788,8.0,True,True,True,0.37805107013881206
2020-09-15,0.5930381944444444,0.0001919990301142355,288.0,Virgen,0.21529816463589665,8.0,True,True,True,0.3777400298085477
2020-09-16,0.5918333333333332,0.0005213223604299486,288.0,Virgen,0.21604820713400838,8.0,True,True,True,0.3757851261993248
2020-09-17,0.5897291666666666,0.0010136266691390728,288.0,Virgen,0.2190381549298763,8.0,True,True,True,0.3706910117367903
2020-09-18,0.58653125,0.0007957175229355753,288.0,Virgen,0.2186325844377279,8.0,True,True,True,0.367898665562272
2020-09-19,0.5849861111111111,0.0001172335654395115,288.0,Virgen,0.2191465552896261,8.0,True,True,True,0.365839555821485
2020-09-20,0.5854826388888889,0.0005005682987941344,288.0,Virgen,0.21913101896643636,8.0,True,True,True,0.36635161992245246
2020-09-21,0.5860277777777777,0.00016462159944160117,288.0,Virgen,0.2171234935522079,8.0,True,True,True,0.3689042842255698
2020-09-22,0.5860138888888888,0.00027651668828571714,288.0,Virgen,0.21549457684159276,8.0,True,True,True,0.37051931204729605
2020-09-23,0.5845555555555555,0.0006602478446877523,288.0,Virgen,0.21542567200958726,8.0,True,True,True,0.3691298835459682
2020-09-24,0.5929375,0.008195110933085331,288.0,Virgen,0.21768140420317647,8.0,True,True,True,0.3752560957968235
2020-09-25,0.6162395833333334,0.0035083120562916805,288.0,Virgen,0.2180023994296789,8.0,True,True,True,0.3982371839036545
2020-09-26,0.6175069444444444,0.0010359161830797493,288.0,Virgen,0.21648472175002093,8.0,True,True,True,0.4010222226944235
2020-09-27,0.6134583333333333,0.0012458991967098422,288.0,Virgen,0.21593943797051904,8.0,True,True,True,0.39751889536281426
2020-09-28,0.6096736111111111,0.0009900541012992739,288.0,Virgen,0.2157785147428512,8.0,True,True,True,0.39389509636825987
2020-09-29,0.6058368055555555,0.0017141853959869425,288.0,Virgen,0.21543910354375834,8.0,True,True,True,0.3903977020117972
2020-09-30,0.6021388888888889,0.0003464325127195476,288.0,Virgen,0.21654251031577584,8.0,True,True,True,0.385596378573113
2020-10-01,0.6013194444444445,0.000467072993837098,288.0,Virgen,0.21607750281691548,8.0,True,True,True,0.385241941627529
2020-10-02,0.6008125,0.00039099177032254526,288.0,Virgen,0.21490736864507196,8.0,True,True,True,0.385905131354928
2020-10-03,0.5991041666666667,0.0008930139235174188,288.0,Virgen,0.2144393045455217,8.0,True,True,True,0.3846648621211449
2020-10-04,0.5991388888888889,0.0007430149628357016,288.0,Virgen,0.21410964801907534,8.0,True,True,True,0.38502924086981355
2020-10-05,0.6006840277777777,0.000465711129745395,288.0,Virgen,0.21387180872261521,8.0,True,True,True,0.3868122190551625
2020-10-06,0.6014513888888888,0.0004984975490677231,288.0,Virgen,0.21282980218529696,8.0,True,True,True,0.38862158670359187
2020-10-07,0.6012256944444444,0.0004187664859146265,288.0,Virgen,0.21142061986029145,8.0,True,True,True,0.3898050745841529
2020-10-08,0.6002604166666666,0.00043962587039816757,288.0,Virgen,0.2111812904477119,8.0,True,True,True,0.38907912621895474
2020-10-09,0.5992534722222221,0.0004357560923820263,288.0,Virgen,0.21235135942697522,8.0,True,True,True,0.3869021127952469
2020-10-10,0.5979965277777777,0.0006807367595557316,288.0,Virgen,0.21077695116400716,8.0,True,True,True,0.3872195766137705
2020-10-11,0.5956874999999999,0.0007178049194865049,288.0,Virgen,0.20918435417115686,8.0,True,True,True,0.38650314582884304
2020-10-12,0.5932465277777778,0.0006452628985809464,288.0,Virgen,0.20868460834026334,8.0,True,True,True,0.3845619194375144
2020-10-13,0.5910138888888888,0.0008135277085381324,288.0,Virgen,0.20787640474736685,8.0,True,True,True,0.383137484141522
2020-10-14,0.5888402777777777,0.0007756143519292468,288.0,Virgen,0.20685092359781262,8.0,True,True,True,0.38198935417996505
2020-10-15,0.5864895833333333,0.0006883013226787028,288.0,Virgen,0.20637129619717595,8.0,True,True,True,0.38011828713615736
2020-10-16,0.5835520833333333,0.0009721178252670297,288.0,Virgen,0.2055342476814985,8.0,True,True,True,0.3780178356518348
2020-10-17,0.5811319444444444,0.00034914585228970597,288.0,Virgen,0.20412052609026426,8.0,True,True,True,0.3770114183541801
2020-10-18,0.5800520833333332,0.0003135652575329622,288.0,Virgen,0.20322343148291108,8.0,True,True,True,0.37682865185042214
2020-10-19,0.57865625,0.000504228634331106,288.0,Virgen,0.2030997648835182,8.0,True,True,True,0.37555648511648176
2020-10-20,0.5768576388888889,0.0005937044703088577,288.0,Virgen,0.2038388457149267,8.0,True,True,True,0.37301879317396214
2020-10-21,0.576,0.0,288.0,Virgen,0.20345560088753697,8.0,True,True,True,0.37254439911246295
2020-10-22,0.5770972222222222,0.0008163780333293511,288.0,Virgen,0.2027107588946819,8.0,True,True,True,0.3743864633275402
2020-10-23,0.579267361111111,0.0006843527282047063,288.0,Virgen,0.20206292346119875,8.0,True,True,True,0.37720443764991224
2020-10-24,0.5799826388888889,0.000610344035171838,288.0,Virgen,0.20161959342658517,8.0,True,True,True,0.3783630454623037
2020-10-25,0.5889444444444444,0.004922787485163228,288.0,Virgen,0.2029894534498453,8.0,True,True,True,0.38595499099459907
2020-10-26,0.6017222222222222,0.0022752859281803383,288.0,Virgen,0.20237492024898526,8.0,True,True,True,0.39934730197323687
2020-10-27,0.6045243055555556,0.0005002781843247839,288.0,Virgen,0.20261249318718907,8.0,True,True,True,0.4019118123683665
2020-10-28,0.6039722222222221,0.00016462159944158754,288.0,Virgen,0.20385758019983766,8.0,True,True,True,0.40011464202238445
2020-10-29,0.602638888888889,0.0004811587510467691,288.0,Virgen,0.20320502109825608,8.0,True,True,True,0.39943386779063283
2020-10-30,0.6011215277777777,0.0005924805463741399,288.0,Virgen,0.20227298513054845,8.0,True,True,True,0.39884854264722924
2020-10-31,0.5991423611111111,0.0006497471886927629,288.0,Virgen,0.20179435983300206,8.0,True,True,True,0.397348001278109
2020-11-01,0.5968402777777777,0.0008021156210975578,288.0,Virgen,0.20030181109905237,8.0,True,True,True,0.39653846667872533
2020-11-02,0.5943784722222222,0.0008629956088122383,288.0,Virgen,0.20010137930512426,8.0,True,True,True,0.3942770929170979
2020-11-03,0.5915416666666666,0.0010384590567487065,288.0,Virgen,0.19845097139477727,8.0,True,True,True,0.39309069527188933
2020-11-04,0.58828125,0.0011234261154760485,288.0,Virgen,0.1972881387919187,8.0,True,True,True,0.3909931112080813
2020-11-05,0.5847361111111111,0.001085129842492457,288.0,Virgen,0.19722841866314408,8.0,True,True,True,0.387507692447967
2020-11-06,0.5811909722222222,0.0010129759650882007,288.0,Virgen,0.1959898695349693,8.0,True,True,True,0.3852011026872528
2020-11-07,0.5779027777777777,0.0008579973802125591,288.0,Virgen,0.19520308449864385,8.0,True,True,True,0.3826996932791338
2020-11-08,0.5750555555555555,0.0007538775746762941,288.0,Virgen,0.19484811462461946,8.0,True,True,True,0.38020744093093606
2020-11-09,0.5729965277777778,0.0006858361152097615,288.0,Virgen,0.1940425932407379,8.0,True,True,True,0.37895393453703985
2020-11-10,0.5711249999999999,0.0007071067811864801,288.0,Virgen,0.19420640543103215,8.0,True,True,True,0.3769185945689677
2020-11-11,0.5689027777777778,0.000758868077340975,288.0,Virgen,0.19346632994711394,8.0,True,True,True,0.3754364478306638
2020-11-12,0.5663541666666666,0.0008428320435641841,288.0,Virgen,0.19320598058402536,8.0,True,True,True,0.3731481860826412
2020-11-13,0.5638784722222222,0.0008023192161858148,288.0,Virgen,0.19291809014976022,8.0,True,True,True,0.37096038207246196
2020-11-14,0.5613298611111112,0.0007364648453578521,288.0,Virgen,0.1917006038129329,8.0,True,True,True,0.36962925729817825
2020-11-15,0.5590138888888889,0.0007511766482988977,288.0,Virgen,0.19085609726607797,8.0,True,True,True,0.3681577916228109
2020-11-16,0.5569097222222222,0.0007504998979257175,288.0,Virgen,0.19068310409784311,8.0,True,True,True,0.3662266181243791
2020-11-17,0.5541944444444444,0.0009647283221608854,288.0,Virgen,0.1906854286789894,8.0,True,True,True,0.363509015765455
2020-11-18,0.5517604166666668,0.0005797655118930224,288.0,Virgen,0.1921356245875358,8.0,True,True,True,0.35962479207913095
2020-11-19,0.5499201388888889,0.0005937044703085401,288.0,Virgen,0.19370026327669615,8.0,True,True,True,0.35621987561219276
2020-11-20,0.5530312500000001,0.0040003130321765645,288.0,Virgen,0.1965938359498977,8.0,True,True,True,0.3564374140501024
2020-11-21,0.5660451388888889,0.0037483623343670864,288.0,Virgen,0.1954634319990873,8.0,True,True,True,0.3705817068898015
2020-11-22,0.5763368055555556,0.0014678077007496556,288.0,Virgen,0.19553316384553907,8.0,True,True,True,0.38080364171001646
2020-11-23,0.5822743055555555,0.002111301810467432,288.0,Virgen,0.1949966344982385,8.0,True,True,True,0.387277671057317
2020-11-24,0.5891527777777777,0.0009650292512000996,288.0,Virgen,0.19377723708748815,8.0,True,True,True,0.3953755406902896
2020-11-25,0.591,0.0,288.0,Virgen,0.19314781390130517,8.0,True,True,True,0.39785218609869477
2020-11-26,0.591,0.0,288.0,Virgen,0.19363178499042982,8.0,True,True,True,0.39736821500957015
2020-11-27,0.5897534722222222,0.0008253317942830745,288.0,Virgen,0.19358203746378416,8.0,True,True,True,0.396171434758438
2020-11-28,0.5901458333333333,0.00035355339059327007,288.0,Virgen,0.193649623543024,8.0,True,True,True,0.39649620979030925
2020-11-29,0.5915451388888888,0.0004988250810443137,288.0,Virgen,0.19312269054353234,8.0,True,True,True,0.39842244834535645
2020-11-30,0.5925451388888888,0.0024843855194424313,288.0,Virgen,0.19237097539007658,8.0,True,True,True,0.40017416349881224
2020-12-01,0.6040902777777778,0.0019287416939223554,288.0,Virgen,0.19257791340351102,8.0,True,True,True,0.41151236437426675
2020-12-02,0.6202708333333333,0.0018915500713630432,288.0,Virgen,0.1930184382945299,8.0,True,True,True,0.4272523950388034
2020-12-03,0.6183645833333333,0.0014175588158929638,288.0,Virgen,0.19370095245540142,8.0,True,True,True,0.4246636308779319
2020-12-04,0.6172083333333334,0.0035532288893442643,288.0,Virgen,0.1951261200010776,8.0,True,True,True,0.42208221333225576
2020-12-05,0.6236493055555555,0.0009975228222326845,288.0,Virgen,0.19899757020175454,8.0,True,True,True,0.42465173535380096
2020-12-06,0.6195069444444444,0.0021768388927172195,288.0,Virgen,0.2009891830384731,8.0,True,True,True,0.4185177614059713
2020-12-07,0.6135138888888889,0.0011291889791690906,288.0,Virgen,0.2010931838303804,8.0,True,True,True,0.4124207050585085
2020-12-08,0.6159548611111112,0.0011421801917380692,288.0,Virgen,0.20084972679615018,8.0,True,True,True,0.415105134314961
2020-12-09,0.6136041666666666,0.0009643018452643949,288.0,Virgen,0.20174006372690198,8.0,True,True,True,0.4118641029397646
2020-12-10,0.6154236111111111,0.0013567734892752127,288.0,Virgen,0.20404982566833493,8.0,True,True,True,0.41137378544277614
2020-12-11,0.6237604166666667,0.0016969625970387429,288.0,Virgen,0.20581805147230622,8.0,True,True,True,0.41794236519436045
2020-12-12,0.6195694444444445,0.0020774306624245743,288.0,Virgen,0.20795416645705697,8.0,True,True,True,0.4116152779873875
2020-12-13,0.6145694444444445,0.0015889548107578689,288.0,Virgen,0.2106453627347946,8.0,True,True,True,0.4039240817096499
2020-12-14,0.6101284722222222,0.0009703739136679401,288.0,Virgen,0.21047116629779336,8.0,True,True,True,0.39965730592442883
2020-12-15,0.6092430555555555,0.0053689603815622175,288.0,Virgen,0.2107689697295427,8.0,True,True,True,0.39847408582601274
2020-12-16,0.623736111111111,0.0032556273684996367,288.0,Virgen,0.2115314714610576,8.0,True,True,True,0.41220463965005344
2020-12-17,0.6169930555555555,0.0012096967557224364,288.0,Virgen,0.2102900575846433,8.0,True,True,True,0.4067029979709122
2020-12-18,0.6179722222222223,0.0005592982716913873,288.0,Virgen,0.20994260907173154,8.0,True,True,True,0.4080296131504907
2020-12-19,0.6163611111111111,0.0016595667589261924,288.0,Virgen,0.21103448420763013,8.0,True,True,True,0.405326626903481
2020-12-20,0.61128125,0.0012413024939687955,288.0,Virgen,0.21130364760756487,8.0,True,True,True,0.3999776023924351
2020-12-21,0.6179270833333333,0.0014644078728682848,288.0,Virgen,0.21044890023767945,8.0,True,True,True,0.40747818309565387
2020-12-22,0.6135243055555555,0.00152085371806297,288.0,Virgen,0.209855455905199,8.0,True,True,True,0.4036688496503565
2020-12-23,0.6208472222222222,0.0018358392756218866,288.0,Virgen,0.2097732666879892,8.0,True,True,True,0.411073955534233
2020-12-24,0.6212916666666666,0.0011559571505024918,288.0,Virgen,0.2097110096365213,8.0,True,True,True,0.41158065703014524
2020-12-25,0.62378125,0.003114101203657249,288.0,Virgen,0.2140733860433101,8.0,True,True,True,0.40970786395668984
2020-12-26,0.6190659722222223,0.0031065551283980344,288.0,Virgen,0.21744509227573866,8.0,True,True,True,0.4016208799464836
2020-12-27,0.6119131944444445,0.0015671161969054359,288.0,Virgen,0.21672160737216467,8.0,True,True,True,0.3951915870722798
2020-12-28,0.6070416666666667,0.0011559571505024683,288.0,Virgen,0.21672130003571505,8.0,True,True,True,0.39032036663095165
2020-12-29,0.6034583333333333,0.001231836678617463,288.0,Virgen,0.21593223139643664,8.0,True,True,True,0.3875261019368967
2020-12-30,0.6008611111111111,0.0003464325127195187,288.0,Virgen,0.21692561358213422,8.0,True,True,True,0.3839354975289768
2020-12-31,0.5993090277777777,0.0004991160401402888,288.0,Virgen,0.217356976121664,8.0,True,True,True,0.38195205165611373
2021-01-01,0.597,0.0009518000551308768,288.0,Virgen,0.21928677894175047,8.0,True,True,True,0.3777132210582495
2021-01-02,0.5965659722222222,0.0004964912699205228,288.0,Virgen,0.22079193778336043,8.0,True,True,True,0.37577403443886176
2021-01-03,0.5979375,0.00024248280229256612,288.0,Virgen,0.22121303156018252,8.0,True,True,True,0.3767244684398175
2021-01-04,0.5984444444444444,0.000715948509796412,288.0,Virgen,0.22348295152187345,8.0,True,True,True,0.37496149292257097
2021-01-05,0.6031527777777778,0.0010678673555837533,288.0,Virgen,0.22501569055020804,8.0,True,True,True,0.3781370872275697
2021-01-06,0.6035381944444445,0.000499406829720937,288.0,Virgen,0.2244988456368446,8.0,True,True,True,0.3790393488075998
2021-01-07,0.60246875,0.0004998911031239349,288.0,Virgen,0.22894592396914953,8.0,True,True,True,0.37352282603085046
2021-01-08,0.6011423611111111,0.0005185183744907016,288.0,Virgen,0.228647094219923,8.0,True,True,True,0.37249526689118806
2021-01-09,0.5993055555555555,0.0004614441469295744,288.0,Virgen,0.2280360925942659,8.0,True,True,True,0.3712694629612896
2021-01-10,0.5987881944444444,0.00040929897198849956,288.0,Virgen,0.22743303701281545,8.0,True,True,True,0.37135515743162895
2021-01-11,0.6023819444444444,0.001868486233630192,288.0,Virgen,0.2265446130186319,8.0,True,True,True,0.37583733142581244
2021-01-12,0.6044131944444444,0.0004932642502718333,288.0,Virgen,0.2259591110050678,8.0,True,True,True,0.3784540834393766
2021-01-13,0.6027986111111111,0.0008840819259112041,288.0,Virgen,0.22679526545107362,8.0,True,True,True,0.37600334566003746
2021-01-14,0.6009791666666666,0.0005209044666872994,288.0,Virgen,0.2275457996875047,8.0,True,True,True,0.3734333669791619
2021-01-15,0.6041319444444444,0.007408203878653962,288.0,Virgen,0.2291016168892383,8.0,True,True,True,0.3750303275552061
2021-01-16,0.6346736111111111,0.010285357042555157,288.0,Virgen,0.2379007656127214,8.0,True,True,True,0.3967728454983897
2021-01-17,0.6323020833333334,0.0067081308898113996,288.0,Virgen,0.2487220969051122,8.0,True,True,True,0.38357998642822116
2021-01-18,0.6174861111111111,0.0024078446449676298,288.0,Virgen,0.24788653664290902,8.0,True,True,True,0.369599574468202
2021-01-19,0.61103125,0.001558072996818592,288.0,Virgen,0.24777085520327088,8.0,True,True,True,0.3632603947967291
2021-01-20,0.6061597222222221,0.0009888802976742148,288.0,Virgen,0.24978044256567955,8.0,True,True,True,0.3563792796565426
2021-01-21,0.6028645833333334,0.0011164259018966024,288.0,Virgen,0.25095576047897333,8.0,True,True,True,0.35190882285436004
2021-01-22,0.6025763888888889,0.0036579917970947966,288.0,Virgen,0.2516496367752552,8.0,True,True,True,0.35092675211363367
2021-01-23,0.6195486111111111,0.00220651509527104,288.0,Virgen,0.25590023398399353,8.0,True,True,True,0.3636483771271176
2021-01-24,0.6162916666666667,0.001677375584111748,288.0,Virgen,0.25680656358599663,8.0,True,True,True,0.35948510308067005
2021-01-25,0.6110763888888889,0.0013593391564710388,288.0,Virgen,0.25793590024113655,8.0,True,True,True,0.3531404886477524
