system:index,date,site,soil_moisture,timestamp,.geo
20150331_0130,2015-03-31,Virgen,0.34167927503585815,2015-03-31 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150331_0430,2015-03-31,Virgen,0.3414742052555084,2015-03-31 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150331_0730,2015-03-31,Virgen,0.34177839756011963,2015-03-31 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150331_1030,2015-03-31,Virgen,0.341839462518692,2015-03-31 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150331_1330,2015-03-31,Virgen,0.34154263138771057,2015-03-31 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150331_1630,2015-03-31,Virgen,0.3408140242099762,2015-03-31 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150331_1930,2015-03-31,Virgen,0.3399697542190552,2015-03-31 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150331_2230,2015-03-31,Virgen,0.3395116329193115,2015-03-31 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150401_0130,2015-04-01,Virgen,0.33917713165283203,2015-04-01 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150401_0430,2015-04-01,Virgen,0.3389711380004883,2015-04-01 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150401_0730,2015-04-01,Virgen,0.33875879645347595,2015-04-01 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150401_1030,2015-04-01,Virgen,0.33860108256340027,2015-04-01 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150401_1330,2015-04-01,Virgen,0.3383077383041382,2015-04-01 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150401_1630,2015-04-01,Virgen,0.33775538206100464,2015-04-01 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150401_1930,2015-04-01,Virgen,0.3374170660972595,2015-04-01 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150401_2230,2015-04-01,Virgen,0.3373417854309082,2015-04-01 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150402_0130,2015-04-02,Virgen,0.33715686202049255,2015-04-02 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150402_0430,2015-04-02,Virgen,0.33684486150741577,2015-04-02 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150402_0730,2015-04-02,Virgen,0.3367951214313507,2015-04-02 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150402_1030,2015-04-02,Virgen,0.33682650327682495,2015-04-02 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150402_1330,2015-04-02,Virgen,0.33664649724960327,2015-04-02 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150402_1630,2015-04-02,Virgen,0.3363586366176605,2015-04-02 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150402_1930,2015-04-02,Virgen,0.3373679220676422,2015-04-02 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150402_2230,2015-04-02,Virgen,0.3385348916053772,2015-04-02 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150403_0130,2015-04-03,Virgen,0.3383273184299469,2015-04-03 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150403_0430,2015-04-03,Virgen,0.3381124436855316,2015-04-03 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150403_0730,2015-04-03,Virgen,0.3378981053829193,2015-04-03 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150403_1030,2015-04-03,Virgen,0.3375511169433594,2015-04-03 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150403_1330,2015-04-03,Virgen,0.3371661305427551,2015-04-03 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150403_1630,2015-04-03,Virgen,0.33648917078971863,2015-04-03 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150403_1930,2015-04-03,Virgen,0.335889995098114,2015-04-03 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150403_2230,2015-04-03,Virgen,0.33570268750190735,2015-04-03 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150404_0130,2015-04-04,Virgen,0.3353898227214813,2015-04-04 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150404_0430,2015-04-04,Virgen,0.33516162633895874,2015-04-04 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150404_0730,2015-04-04,Virgen,0.33478397130966187,2015-04-04 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150404_1030,2015-04-04,Virgen,0.33451133966445923,2015-04-04 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150404_1330,2015-04-04,Virgen,0.33416756987571716,2015-04-04 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150404_1630,2015-04-04,Virgen,0.33334824442863464,2015-04-04 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150404_1930,2015-04-04,Virgen,0.3327404260635376,2015-04-04 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150404_2230,2015-04-04,Virgen,0.332523375749588,2015-04-04 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150405_0130,2015-04-05,Virgen,0.33232516050338745,2015-04-05 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150405_0430,2015-04-05,Virgen,0.3324859142303467,2015-04-05 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150405_0730,2015-04-05,Virgen,0.3329693675041199,2015-04-05 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150405_1030,2015-04-05,Virgen,0.3330899775028229,2015-04-05 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150405_1330,2015-04-05,Virgen,0.33323097229003906,2015-04-05 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150405_1630,2015-04-05,Virgen,0.3329925537109375,2015-04-05 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150405_1930,2015-04-05,Virgen,0.33286553621292114,2015-04-05 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150405_2230,2015-04-05,Virgen,0.3336387276649475,2015-04-05 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150406_0130,2015-04-06,Virgen,0.33442622423171997,2015-04-06 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150406_0430,2015-04-06,Virgen,0.33434680104255676,2015-04-06 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150406_0730,2015-04-06,Virgen,0.33412954211235046,2015-04-06 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150406_1030,2015-04-06,Virgen,0.333896279335022,2015-04-06 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150406_1330,2015-04-06,Virgen,0.3334614932537079,2015-04-06 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150406_1630,2015-04-06,Virgen,0.33264127373695374,2015-04-06 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150406_1930,2015-04-06,Virgen,0.33169302344322205,2015-04-06 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150406_2230,2015-04-06,Virgen,0.331127405166626,2015-04-06 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150407_0130,2015-04-07,Virgen,0.33079811930656433,2015-04-07 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150407_0430,2015-04-07,Virgen,0.3305991291999817,2015-04-07 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150407_0730,2015-04-07,Virgen,0.33036109805107117,2015-04-07 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150407_1030,2015-04-07,Virgen,0.3301656246185303,2015-04-07 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150407_1330,2015-04-07,Virgen,0.32979243993759155,2015-04-07 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150407_1630,2015-04-07,Virgen,0.3292241394519806,2015-04-07 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150407_1930,2015-04-07,Virgen,0.328376829624176,2015-04-07 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150407_2230,2015-04-07,Virgen,0.3279450535774231,2015-04-07 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150408_0130,2015-04-08,Virgen,0.3276379406452179,2015-04-08 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150408_0430,2015-04-08,Virgen,0.327545702457428,2015-04-08 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150408_0730,2015-04-08,Virgen,0.32734450697898865,2015-04-08 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150408_1030,2015-04-08,Virgen,0.32723113894462585,2015-04-08 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150408_1330,2015-04-08,Virgen,0.3272472321987152,2015-04-08 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150408_1630,2015-04-08,Virgen,0.3265465795993805,2015-04-08 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150408_1930,2015-04-08,Virgen,0.3257933557033539,2015-04-08 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150408_2230,2015-04-08,Virgen,0.32547426223754883,2015-04-08 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150409_0130,2015-04-09,Virgen,0.32538461685180664,2015-04-09 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150409_0430,2015-04-09,Virgen,0.3252994120121002,2015-04-09 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150409_0730,2015-04-09,Virgen,0.32521340250968933,2015-04-09 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150409_1030,2015-04-09,Virgen,0.32496604323387146,2015-04-09 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150409_1330,2015-04-09,Virgen,0.32471004128456116,2015-04-09 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150409_1630,2015-04-09,Virgen,0.3240179717540741,2015-04-09 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150409_1930,2015-04-09,Virgen,0.32319486141204834,2015-04-09 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150409_2230,2015-04-09,Virgen,0.32276681065559387,2015-04-09 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150410_0130,2015-04-10,Virgen,0.32267895340919495,2015-04-10 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150410_0430,2015-04-10,Virgen,0.3225992023944855,2015-04-10 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150410_0730,2015-04-10,Virgen,0.3224169909954071,2015-04-10 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150410_1030,2015-04-10,Virgen,0.32237470149993896,2015-04-10 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150410_1330,2015-04-10,Virgen,0.3221534192562103,2015-04-10 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150410_1630,2015-04-10,Virgen,0.32134097814559937,2015-04-10 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150410_1930,2015-04-10,Virgen,0.3205098807811737,2015-04-10 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150410_2230,2015-04-10,Virgen,0.32032278180122375,2015-04-10 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150411_0130,2015-04-11,Virgen,0.3204832077026367,2015-04-11 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150411_0430,2015-04-11,Virgen,0.32074251770973206,2015-04-11 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150411_0730,2015-04-11,Virgen,0.32075923681259155,2015-04-11 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150411_1030,2015-04-11,Virgen,0.32062870264053345,2015-04-11 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150411_1330,2015-04-11,Virgen,0.320036381483078,2015-04-11 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150411_1630,2015-04-11,Virgen,0.3192463517189026,2015-04-11 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150411_1930,2015-04-11,Virgen,0.31844764947891235,2015-04-11 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150411_2230,2015-04-11,Virgen,0.3181169629096985,2015-04-11 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150412_0130,2015-04-12,Virgen,0.3180176019668579,2015-04-12 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150412_0430,2015-04-12,Virgen,0.31804290413856506,2015-04-12 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150412_0730,2015-04-12,Virgen,0.31822341680526733,2015-04-12 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150412_1030,2015-04-12,Virgen,0.3184733986854553,2015-04-12 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150412_1330,2015-04-12,Virgen,0.31847643852233887,2015-04-12 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150412_1630,2015-04-12,Virgen,0.3181754946708679,2015-04-12 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150412_1930,2015-04-12,Virgen,0.31782442331314087,2015-04-12 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150412_2230,2015-04-12,Virgen,0.3178620934486389,2015-04-12 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150413_0130,2015-04-13,Virgen,0.3180132806301117,2015-04-13 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150413_0430,2015-04-13,Virgen,0.3179211914539337,2015-04-13 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150413_0730,2015-04-13,Virgen,0.3179486393928528,2015-04-13 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150413_1030,2015-04-13,Virgen,0.31795746088027954,2015-04-13 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150413_1330,2015-04-13,Virgen,0.3180984556674957,2015-04-13 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150413_1630,2015-04-13,Virgen,0.317416787147522,2015-04-13 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150413_1930,2015-04-13,Virgen,0.3167068660259247,2015-04-13 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150413_2230,2015-04-13,Virgen,0.3163917362689972,2015-04-13 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150414_0130,2015-04-14,Virgen,0.31653594970703125,2015-04-14 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150414_0430,2015-04-14,Virgen,0.31668752431869507,2015-04-14 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150414_0730,2015-04-14,Virgen,0.31675079464912415,2015-04-14 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150414_1030,2015-04-14,Virgen,0.317270964384079,2015-04-14 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150414_1330,2015-04-14,Virgen,0.3192060589790344,2015-04-14 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150414_1630,2015-04-14,Virgen,0.31942319869995117,2015-04-14 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150414_1930,2015-04-14,Virgen,0.31928595900535583,2015-04-14 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150414_2230,2015-04-14,Virgen,0.3206533193588257,2015-04-14 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150415_0130,2015-04-15,Virgen,0.321553498506546,2015-04-15 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150415_0430,2015-04-15,Virgen,0.3219565451145172,2015-04-15 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150415_0730,2015-04-15,Virgen,0.3229463994503021,2015-04-15 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150415_1030,2015-04-15,Virgen,0.3234376609325409,2015-04-15 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150415_1330,2015-04-15,Virgen,0.3232491910457611,2015-04-15 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150415_1630,2015-04-15,Virgen,0.32281631231307983,2015-04-15 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150415_1930,2015-04-15,Virgen,0.32294368743896484,2015-04-15 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150415_2230,2015-04-15,Virgen,0.3242157995700836,2015-04-15 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150416_0130,2015-04-16,Virgen,0.3264557719230652,2015-04-16 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150416_0430,2015-04-16,Virgen,0.32844078540802,2015-04-16 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150416_0730,2015-04-16,Virgen,0.32846999168395996,2015-04-16 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150416_1030,2015-04-16,Virgen,0.3282162547111511,2015-04-16 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150416_1330,2015-04-16,Virgen,0.3278670012950897,2015-04-16 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150416_1630,2015-04-16,Virgen,0.3272918164730072,2015-04-16 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150416_1930,2015-04-16,Virgen,0.32703113555908203,2015-04-16 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150416_2230,2015-04-16,Virgen,0.3279060423374176,2015-04-16 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150417_0130,2015-04-17,Virgen,0.3295176029205322,2015-04-17 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150417_0430,2015-04-17,Virgen,0.33139410614967346,2015-04-17 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150417_0730,2015-04-17,Virgen,0.33266681432724,2015-04-17 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150417_1030,2015-04-17,Virgen,0.33381643891334534,2015-04-17 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150417_1330,2015-04-17,Virgen,0.3342834711074829,2015-04-17 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150417_1630,2015-04-17,Virgen,0.3338535726070404,2015-04-17 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150417_1930,2015-04-17,Virgen,0.3336153030395508,2015-04-17 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150417_2230,2015-04-17,Virgen,0.33450135588645935,2015-04-17 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150418_0130,2015-04-18,Virgen,0.33782410621643066,2015-04-18 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150418_0430,2015-04-18,Virgen,0.3422546684741974,2015-04-18 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150418_0730,2015-04-18,Virgen,0.3437686562538147,2015-04-18 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150418_1030,2015-04-18,Virgen,0.34415844082832336,2015-04-18 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150418_1330,2015-04-18,Virgen,0.34385186433792114,2015-04-18 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150418_1630,2015-04-18,Virgen,0.34279966354370117,2015-04-18 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150418_1930,2015-04-18,Virgen,0.3424399197101593,2015-04-18 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150418_2230,2015-04-18,Virgen,0.3434520661830902,2015-04-18 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150419_0130,2015-04-19,Virgen,0.3437628746032715,2015-04-19 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150419_0430,2015-04-19,Virgen,0.34319964051246643,2015-04-19 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150419_0730,2015-04-19,Virgen,0.3426138162612915,2015-04-19 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150419_1030,2015-04-19,Virgen,0.3419026732444763,2015-04-19 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150419_1330,2015-04-19,Virgen,0.34119951725006104,2015-04-19 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150419_1630,2015-04-19,Virgen,0.3401223421096802,2015-04-19 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150419_1930,2015-04-19,Virgen,0.33974602818489075,2015-04-19 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150419_2230,2015-04-19,Virgen,0.34196898341178894,2015-04-19 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150420_0130,2015-04-20,Virgen,0.34542348980903625,2015-04-20 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150420_0430,2015-04-20,Virgen,0.34678974747657776,2015-04-20 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150420_0730,2015-04-20,Virgen,0.34678080677986145,2015-04-20 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150420_1030,2015-04-20,Virgen,0.3474133312702179,2015-04-20 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150420_1330,2015-04-20,Virgen,0.3479571044445038,2015-04-20 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150420_1630,2015-04-20,Virgen,0.347150593996048,2015-04-20 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150420_1930,2015-04-20,Virgen,0.3460649847984314,2015-04-20 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150420_2230,2015-04-20,Virgen,0.3462154269218445,2015-04-20 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150421_0130,2015-04-21,Virgen,0.34854254126548767,2015-04-21 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150421_0430,2015-04-21,Virgen,0.34966933727264404,2015-04-21 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150421_0730,2015-04-21,Virgen,0.3492085337638855,2015-04-21 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150421_1030,2015-04-21,Virgen,0.34872981905937195,2015-04-21 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150421_1330,2015-04-21,Virgen,0.3481726348400116,2015-04-21 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150421_1630,2015-04-21,Virgen,0.34749987721443176,2015-04-21 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150421_1930,2015-04-21,Virgen,0.3468886911869049,2015-04-21 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150421_2230,2015-04-21,Virgen,0.3466770648956299,2015-04-21 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150422_0130,2015-04-22,Virgen,0.34670689702033997,2015-04-22 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150422_0430,2015-04-22,Virgen,0.3462636172771454,2015-04-22 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150422_0730,2015-04-22,Virgen,0.3458132743835449,2015-04-22 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150422_1030,2015-04-22,Virgen,0.34530702233314514,2015-04-22 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150422_1330,2015-04-22,Virgen,0.34458112716674805,2015-04-22 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150422_1630,2015-04-22,Virgen,0.3436185121536255,2015-04-22 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150422_1930,2015-04-22,Virgen,0.34277060627937317,2015-04-22 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150422_2230,2015-04-22,Virgen,0.3423047661781311,2015-04-22 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150423_0130,2015-04-23,Virgen,0.34197014570236206,2015-04-23 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150423_0430,2015-04-23,Virgen,0.3416651785373688,2015-04-23 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150423_0730,2015-04-23,Virgen,0.34130609035491943,2015-04-23 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150423_1030,2015-04-23,Virgen,0.3410714268684387,2015-04-23 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150423_1330,2015-04-23,Virgen,0.3408519923686981,2015-04-23 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150423_1630,2015-04-23,Virgen,0.3403051495552063,2015-04-23 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150423_1930,2015-04-23,Virgen,0.3397079110145569,2015-04-23 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150423_2230,2015-04-23,Virgen,0.33913058042526245,2015-04-23 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150424_0130,2015-04-24,Virgen,0.33891844749450684,2015-04-24 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150424_0430,2015-04-24,Virgen,0.3385854959487915,2015-04-24 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150424_0730,2015-04-24,Virgen,0.3383789658546448,2015-04-24 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150424_1030,2015-04-24,Virgen,0.3381210267543793,2015-04-24 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150424_1330,2015-04-24,Virgen,0.3377866744995117,2015-04-24 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150424_1630,2015-04-24,Virgen,0.33712682127952576,2015-04-24 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150424_1930,2015-04-24,Virgen,0.3361999988555908,2015-04-24 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150424_2230,2015-04-24,Virgen,0.33574554324150085,2015-04-24 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150425_0130,2015-04-25,Virgen,0.33542972803115845,2015-04-25 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150425_0430,2015-04-25,Virgen,0.33522874116897583,2015-04-25 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150425_0730,2015-04-25,Virgen,0.33510878682136536,2015-04-25 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150425_1030,2015-04-25,Virgen,0.3349875509738922,2015-04-25 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150425_1330,2015-04-25,Virgen,0.33488720655441284,2015-04-25 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
