date,precipitation_mm
2015-01-01,0.059072096050773855
2015-01-02,0.0
2015-01-03,0.0
2015-01-04,0.0
2015-01-05,0.0
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,0.0
2015-01-09,0.0
2015-01-10,0.0
2015-01-11,0.0
2015-01-12,0.0
2015-01-13,0.0
2015-01-14,0.0026457253817075356
2015-01-15,0.7496610370533889
2015-01-16,0.0
2015-01-17,14.784930369572752
2015-01-18,14.144225315706588
2015-01-19,0.11279580091650822
2015-01-20,2.3580818591327932
2015-01-21,1.03193261068842
2015-01-22,1.7049867024866685
2015-01-23,14.699258919972939
2015-01-24,27.956700653444816
2015-01-25,6.115968340553417
2015-01-26,0.04752890536255434
2015-01-27,20.184283752567904
2015-01-28,5.331547321498479
2015-01-29,0.0
2015-01-30,0.599281141171801
2015-01-31,1.2108836570434351
2015-02-01,3.017737940892627
2015-02-02,0.339332716716855
2015-02-03,1.1110481317999916
2015-02-04,0.0
2015-02-05,0.0
2015-02-06,0.03244557283546958
2015-02-07,3.1288188479625476
2015-02-08,11.0304258501061
2015-02-09,5.9152855681108125
2015-02-10,0.19729711782418402
2015-02-11,1.9293311786900083
2015-02-12,0.9090082973792394
2015-02-13,1.0539454875654206
2015-02-14,6.854553238467998
2015-02-15,6.164523869654061
2015-02-16,1.6907599140038034
2015-02-17,0.39207517383562795
2015-02-18,2.9244326502155324
2015-02-19,4.807415188742385
2015-02-20,13.417576606891439
2015-02-21,2.7789649500320563
2015-02-22,0.5993116099876231
2015-02-23,0.694319226373603
2015-02-24,0.9070148963264131
2015-02-25,9.113031369258533
2015-02-26,3.4185420074264115
2015-02-27,0.09034815240053136
2015-02-28,0.7081529408594491
2015-03-01,4.9201825129257335
2015-03-02,5.042545537483293
2015-03-03,11.669985297843215
2015-03-04,1.4833551738455308
2015-03-05,3.0344844486746165
2015-03-06,4.035095888085412
2015-03-07,2.6891532888462173
2015-03-08,0.0011836678312040518
2015-03-09,0.0
2015-03-10,0.000683030433871632
2015-03-11,0.0
2015-03-12,0.0
2015-03-13,0.0
2015-03-14,0.1217078138222236
2015-03-15,0.027147471650637255
2015-03-16,0.03924238738263744
2015-03-17,3.2504210869659467
2015-03-18,9.320139196008261
2015-03-19,4.548972351073317
2015-03-20,26.623537901169545
2015-03-21,5.0897857138806755
2015-03-22,36.97806645749813
2015-03-23,0.17109991932638105
2015-03-24,3.015131954161944
2015-03-25,5.76707989629667
2015-03-26,10.165249384053793
2015-03-27,5.652309845375938
2015-03-28,2.048951738990917
2015-03-29,32.59725980157821
2015-03-30,0.6830950390948103
2015-03-31,1.4280751753282572
2015-04-01,1.247788011830094
2015-04-02,10.720780873852059
2015-04-03,0.0730015614878674
2015-04-04,0.9275379037473057
2015-04-05,16.165427896661374
2015-04-06,0.358369289671059
2015-04-07,0.07686156167175352
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,0.0
2015-04-11,0.0
2015-04-12,0.06742141394748445
2015-04-13,0.3835207877256248
2015-04-14,6.286241931183427
2015-04-15,2.353793662512602
2015-04-16,15.546614583212861
2015-04-17,5.774630534823954
2015-04-18,9.5732495431254
2015-04-19,5.472233631666212
2015-04-20,2.618457328420519
2015-04-21,11.230379355117531
2015-04-22,1.5366729451603711
2015-04-23,0.10043516090163572
2015-04-24,0.0007124147049232096
2015-04-25,0.0
2015-04-26,0.2788936457098632
2015-04-27,1.885007981551535
2015-04-28,1.477510283931857
2015-04-29,0.34041714521450556
2015-04-30,2.252029853316632
2015-05-01,7.143860382810129
2015-05-02,2.710716762005125
2015-05-03,8.94968210199556
2015-05-04,22.197705901781568
2015-05-05,19.142304785948465
2015-05-06,5.362741144614896
2015-05-07,0.8555691076194659
2015-05-08,0.0
2015-05-09,0.0
2015-05-10,0.0
2015-05-11,0.0
2015-05-12,0.0019720017430004157
2015-05-13,0.6957903229077809
2015-05-14,0.016744024405712096
2015-05-15,16.307782155086173
2015-05-16,0.1177935918774553
2015-05-17,0.0
2015-05-18,0.0
2015-05-19,0.0
2015-05-20,0.0
2015-05-21,2.286958534815819
2015-05-22,0.3104261647237528
2015-05-23,4.259505445502032
2015-05-24,2.5009071922934716
2015-05-25,4.578565000075971
2015-05-26,1.603024228270841
2015-05-27,0.476804904043251
2015-05-28,0.22422495852822327
2015-05-29,1.2268762724030253
2015-05-30,0.0
2015-05-31,2.9356128594594115
2015-06-01,0.0
2015-06-02,0.0
2015-06-03,0.0
2015-06-04,0.3573425840507013
2015-06-05,0.0
2015-06-06,0.6379351324517826
2015-06-07,0.0
2015-06-08,0.43882612423103945
2015-06-09,0.0
2015-06-10,30.759961006710288
2015-06-11,0.0
2015-06-12,10.058317197549407
2015-06-13,5.723616319039262
2015-06-14,2.5307517114943776
2015-06-15,0.012316759815152819
2015-06-16,31.437116219047578
2015-06-17,6.085354565896451
2015-06-18,0.0
2015-06-19,0.0
2015-06-20,0.0
2015-06-21,0.0
2015-06-22,0.0
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,0.00812734760192264
2015-06-26,0.0
2015-06-27,0.0
2015-06-28,0.0
2015-06-29,0.0
2015-06-30,1.569775308268379
2015-07-01,0.0
2015-07-02,2.99169114865945
2015-07-03,0.0
2015-07-04,0.0
2015-07-05,0.11518105868760134
2015-07-06,0.7640456665414931
2015-07-07,1.0865769379515042
2015-07-08,0.008414476756968244
2015-07-09,0.6627309267016059
2015-07-10,0.010513555715570852
2015-07-11,0.0
2015-07-12,0.011155370398755889
2015-07-13,0.0
2015-07-14,0.0
2015-07-15,0.006655359200423841
2015-07-16,0.49044510585219314
2015-07-17,0.0
2015-07-18,1.357399451230048
2015-07-19,0.0
2015-07-20,0.5364400241568099
2015-07-21,0.005737891077487066
2015-07-22,8.124798635124089
2015-07-23,0.0
2015-07-24,0.0
2015-07-25,1.0452356876100426
2015-07-26,0.0
2015-07-27,0.0
2015-07-28,0.17292717247424902
2015-07-29,0.30467336339331647
2015-07-30,0.328009771205192
2015-07-31,0.0
2015-08-01,0.0
2015-08-02,0.0
2015-08-03,0.0
2015-08-04,0.009348649766308503
2015-08-05,0.0
2015-08-06,0.0
2015-08-07,0.0
2015-08-08,0.0
2015-08-09,0.4531997570433588
2015-08-10,0.15843259909885973
2015-08-11,0.00638412616084617
2015-08-12,0.0
2015-08-13,0.0
2015-08-14,3.3579662828748122
2015-08-15,0.0023212134696927924
2015-08-16,0.0
2015-08-17,5.657675589729068
2015-08-18,0.0
2015-08-19,0.0
2015-08-20,0.0
2015-08-21,0.0
2015-08-22,0.08920755277929122
2015-08-23,0.09356088245270773
2015-08-24,0.016107480145359086
2015-08-25,2.5554921665444645
2015-08-26,0.0
2015-08-27,0.2793650945630021
2015-08-28,9.86263746155884
2015-08-29,5.094461581764601
2015-08-30,0.0
2015-08-31,0.0
2015-09-01,0.0
2015-09-02,0.0
2015-09-03,0.0
2015-09-04,0.2745751620807223
2015-09-05,0.1313487591194576
2015-09-06,0.5952698566630124
2015-09-07,0.0027259838406026565
2015-09-08,0.0
2015-09-09,0.0
2015-09-10,0.0
2015-09-11,5.0733251814478555
2015-09-12,1.6314283567037362
2015-09-13,0.17746359666113265
2015-09-14,0.0
2015-09-15,0.0
2015-09-16,0.0
2015-09-17,0.928894686845737
2015-09-18,3.3753492718678078
2015-09-19,0.24785557113965503
2015-09-20,1.3088163398894472
2015-09-21,0.010186163975920287
2015-09-22,0.0
2015-09-23,0.0
2015-09-24,0.0
2015-09-25,0.07329373165421553
2015-09-26,6.4412993725189835
2015-09-27,0.0
2015-09-28,0.00493141708075859
2015-09-29,0.41212569272444755
2015-09-30,0.2167921697624709
2015-10-01,3.8152858290498375
2015-10-02,0.3281913176355403
2015-10-03,0.07298569496295737
2015-10-04,2.1556367358004866
2015-10-05,0.04857007946690244
2015-10-06,0.0022279737911649025
2015-10-07,0.0
2015-10-08,0.0
2015-10-09,0.12278266511557512
2015-10-10,0.10044891209694969
2015-10-11,0.5916418399871781
2015-10-12,5.048476828946033
2015-10-13,1.4048976313723371
2015-10-14,6.3951904036207035
2015-10-15,3.57574669346884
2015-10-16,1.206165902313041
2015-10-17,0.888827077815003
2015-10-18,0.2640901843499709
2015-10-19,1.5992052544919537
2015-10-20,0.015531447813557203
2015-10-21,0.8466825539441203
2015-10-22,0.22318783307854795
2015-10-23,0.06755024530717063
2015-10-24,1.8628303742081225
2015-10-25,1.7077965594083424
2015-10-26,0.10870977828198845
2015-10-27,0.4960626461730643
2015-10-28,0.00331135320753805
2015-10-29,10.663744022472388
2015-10-30,9.690328325721564
2015-10-31,10.60427065225418
2015-11-01,3.4512901094387862
2015-11-02,1.794985745993343
2015-11-03,1.294989172342771
2015-11-04,2.577125084225119
2015-11-05,11.057373233566574
2015-11-06,19.70370653532851
2015-11-07,34.507787123498964
2015-11-08,0.5558966306615701
2015-11-09,1.1280692398745773
2015-11-10,0.25311587323853335
2015-11-11,0.24526593358750481
2015-11-12,0.43440883496201815
2015-11-13,0.0
2015-11-14,0.0
2015-11-15,0.7754099315966775
2015-11-16,0.21158455588251765
2015-11-17,1.4337504635993366
2015-11-18,1.1397353163379902
2015-11-19,0.10973542925872155
2015-11-20,0.0
2015-11-21,0.6642982969629659
2015-11-22,6.021322105124008
2015-11-23,2.181650478147546
2015-11-24,1.2770542460615066
2015-11-25,0.39621025433985335
2015-11-26,1.9857973825135313
2015-11-27,0.0
2015-11-28,0.2806934246176625
2015-11-29,0.0
2015-11-30,0.016318755825228855
2015-12-01,0.0
2015-12-02,0.004856357637709885
2015-12-03,0.0
2015-12-04,0.14985555046150215
2015-12-05,0.749288432353032
2015-12-06,0.017587678232558926
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,0.9626027454645473
2015-12-10,5.362078557360065
2015-12-11,0.0
2015-12-12,0.0
2015-12-13,0.1337826366054114
2015-12-14,0.00232027696241761
2015-12-15,38.679586770126804
2015-12-16,0.0
2015-12-17,0.0
2015-12-18,0.6998622756273134
2015-12-19,1.5665173959754646
2015-12-20,0.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-23,0.0
2015-12-24,0.0
2015-12-25,0.0
2015-12-26,0.0
2015-12-27,0.0
2015-12-28,0.0
2015-12-29,0.28383456717617195
2015-12-30,0.0
2015-12-31,0.0
2016-01-01,0.0
2016-01-02,0.0
2016-01-03,27.998020929276016
2016-01-04,0.0
2016-01-05,0.0
2016-01-06,0.2923635430157552
2016-01-07,0.0
2016-01-08,2.2778773298200305
2016-01-09,14.61574037015184
2016-01-10,2.782439650658012
2016-01-11,5.476202449771479
2016-01-12,10.800978626927062
2016-01-13,36.11590731940187
2016-01-14,2.290692922347308
2016-01-15,0.0
2016-01-16,0.9933590974812259
2016-01-17,3.0732155932684413
2016-01-18,2.108041580115264
2016-01-19,3.026732223624587
2016-01-20,26.854350584256938
2016-01-21,4.192886820792701
2016-01-22,0.12161285331722461
2016-01-23,0.4847455689942086
2016-01-24,0.0
2016-01-25,1.6752072691860953
2016-01-26,1.651122543722575
2016-01-27,0.2982326242834513
2016-01-28,5.311332660170881
2016-01-29,2.386644767845259
2016-01-30,1.765148249580532
2016-01-31,2.995783944990555
2016-02-01,6.605385079196368
2016-02-02,1.1346899348375978
2016-02-03,5.831445746939084
2016-02-04,3.010248964175067
2016-02-05,1.6006069269184817
2016-02-06,0.2804415559158796
2016-02-07,0.32892425994294794
2016-02-08,0.09707152928181138
2016-02-09,0.015361691808768327
2016-02-10,0.0
2016-02-11,2.012092856562347
2016-02-12,0.5131729337515171
2016-02-13,0.004797069905550771
2016-02-14,0.0
2016-02-15,0.0
2016-02-16,0.0
2016-02-17,0.0017217632042520255
2016-02-18,0.6809655583791404
2016-02-19,0.20273658620526253
2016-02-20,0.08083887435654678
2016-02-21,0.06447854057864971
2016-02-22,0.4680505740817607
2016-02-23,1.6638037984205165
2016-02-24,1.1373555442836263
2016-02-25,2.239626737862953
2016-02-26,6.000340400742785
2016-02-27,0.2584110590475309
2016-02-28,43.149110518491206
2016-02-29,49.797099306367684
2016-03-01,1.1458495208461499
2016-03-02,1.4744072656730858
2016-03-03,9.68774875630027
2016-03-04,0.7228627481318266
2016-03-05,21.187035347826953
2016-03-06,10.821806849150343
2016-03-07,51.30600458973678
2016-03-08,13.315430254012364
2016-03-09,20.213123279970894
2016-03-10,16.557800852252882
2016-03-11,12.657646982887806
2016-03-12,15.113680647538771
2016-03-13,7.665001468486778
2016-03-14,0.9742997874020966
2016-03-15,0.0
2016-03-16,0.0
2016-03-17,2.488045261517231
2016-03-18,1.1420496958570419
2016-03-19,0.058770740387960395
2016-03-20,3.1668098947268875
2016-03-21,2.878644301845022
2016-03-22,0.017619094256821656
2016-03-23,1.0541656506055908
2016-03-24,0.0
2016-03-25,0.0
2016-03-26,0.12320436447618811
2016-03-27,0.6382902933206112
2016-03-28,0.0
2016-03-29,3.332982682549293
2016-03-30,24.575231917149534
2016-03-31,1.170091092417106
2016-04-01,3.766795118179214
2016-04-02,2.147226582766144
2016-04-03,19.658110796134658
2016-04-04,0.495387894347176
2016-04-05,8.457135948170311
2016-04-06,6.150199001855277
2016-04-07,0.0020835236992558163
2016-04-08,0.0
2016-04-09,0.0
2016-04-10,2.8098649434261787
2016-04-11,0.6466672601772113
2016-04-12,4.290814840415259
2016-04-13,43.689295452051056
2016-04-14,5.173530284740642
2016-04-15,4.635853885361958
2016-04-16,0.16613453948514714
2016-04-17,0.0013690864458178978
2016-04-18,0.0
2016-04-19,0.0
2016-04-20,0.7566602783483221
2016-04-21,1.869546268913544
2016-04-22,0.4381334545035207
2016-04-23,6.594826297136575
2016-04-24,2.1751858728409723
2016-04-25,1.109996604727434
2016-04-26,3.195210981939371
2016-04-27,2.2175414489943064
2016-04-28,32.545249290231396
2016-04-29,0.4838500793428572
2016-04-30,0.7190358727986866
2016-05-01,0.48877401060540787
2016-05-02,1.2072592807121043
2016-05-03,0.0
2016-05-04,0.0
2016-05-05,1.8324100962186642
2016-05-06,0.07821378206427433
2016-05-07,1.3287830494524235
2016-05-08,0.46903079067683806
2016-05-09,11.751074110597642
2016-05-10,2.25259433002734
2016-05-11,0.5730191386745531
2016-05-12,0.009235086287440197
2016-05-13,13.625379916109333
2016-05-14,2.610561358426093
2016-05-15,0.32264866460730607
2016-05-16,0.0
2016-05-17,0.0
2016-05-18,0.0
2016-05-19,0.0
2016-05-20,0.7560548016608243
2016-05-21,0.0
2016-05-22,0.011784340746873706
2016-05-23,0.0
2016-05-24,2.9755363123273475
2016-05-25,2.074588518580912
2016-05-26,0.11525781828890704
2016-05-27,0.0
2016-05-28,0.16982990302840778
2016-05-29,0.0
2016-05-30,5.250328183174133
2016-05-31,3.7598017053771287
2016-06-01,9.38699112272782
2016-06-02,2.5418373317528764
2016-06-03,2.547400059602883
2016-06-04,6.5628440006261535
2016-06-05,0.4116843091204855
2016-06-06,15.772193583421153
2016-06-07,0.00671669026225283
2016-06-08,41.68316411497694
2016-06-09,9.543598892902208
2016-06-10,27.20682735163022
2016-06-11,6.937106120648513
2016-06-12,10.754330072172559
2016-06-13,0.12049495953623576
2016-06-14,1.310729545758608
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,0.0
2016-06-18,0.008662182140666578
2016-06-19,0.10770513953783117
2016-06-20,1.5643799886608627
2016-06-21,0.0
2016-06-22,0.004882085159569203
2016-06-23,0.10994898228213891
2016-06-24,0.21797467452663205
2016-06-25,0.0
2016-06-26,0.24931107782628625
2016-06-27,0.3227889075882342
2016-06-28,0.0023738674957116375
2016-06-29,0.0
2016-06-30,1.4054541881476348
2016-07-01,9.506434377252859
2016-07-02,4.661423290131614
2016-07-03,0.0
2016-07-04,0.0
2016-07-05,0.0
2016-07-06,0.0
2016-07-07,0.7701388697441244
2016-07-08,0.011976148437290383
2016-07-09,3.816512425891149
2016-07-10,0.0
2016-07-11,0.0
2016-07-12,0.00147027508560824
2016-07-13,0.006392747403772337
2016-07-14,15.168519525152991
2016-07-15,0.0
2016-07-16,2.218548604630001
2016-07-17,15.723677560651776
2016-07-18,10.345154486240116
2016-07-19,0.6806017531427033
2016-07-20,4.558987708071407
2016-07-21,0.8950754735550007
2016-07-22,0.18354942311838532
2016-07-23,0.0
2016-07-24,0.0
2016-07-25,0.0030653983820450362
2016-07-26,0.49458421163229177
2016-07-27,0.0
2016-07-28,6.878442757392823
