Date,tdr_soil_moisture,smap_soil_moisture
2021-12-07,0.6668350694444444,0.2503631301224231
2021-12-08,0.6647502893518519,0.2483803760260343
2021-12-09,0.6626631944444443,0.2478733565658331
2021-12-10,0.6604832175925925,0.24560733698308465
2021-12-11,0.6606383101851852,0.24524705484509463
2021-12-12,0.6924641203703703,0.24666219577193257
2021-12-13,0.7159363425925925,0.2467687856405973
2021-12-14,0.7101770833333333,0.2455414161086082
2021-12-15,0.7142352430555556,0.2447304297238588
2021-12-16,0.7128692129629631,0.2439598329365253
2021-12-17,0.7249285300925926,0.24314397759735581
2021-12-18,0.7351791087962963,0.24201335199177262
2021-12-19,0.7285104166666668,0.2411522343754768
2021-12-20,0.718556423611111,0.24042091518640515
2021-12-21,0.7348538773148148,0.24028718098998064
2021-12-22,0.7221053240740741,0.2408944126218557
2021-12-23,0.710845486111111,0.24167603813111777
2021-12-24,0.7037476851851854,0.24055502004921434
2021-12-25,0.6941290509259259,0.23906778730452055
2021-12-26,0.6866221064814814,0.2386948689818382
2021-12-27,0.6801513310185184,0.23852548375725743
2021-12-28,0.6739861111111111,0.239705154672265
2021-12-29,0.6801229745370369,0.2418329175561666
2021-12-30,0.7207366898148148,0.24354182742536062
2021-12-31,0.709035300925926,0.24184289202094075
2022-01-01,0.6972902199074075,0.24012945033609862
2022-01-02,0.6895196759259258,0.2388317286968231
2022-01-03,0.6835787037037037,0.2384183313697576
2022-01-04,0.6766174768518519,0.23780586384236807
2022-01-05,0.669974537037037,0.23811729624867436
2022-01-06,0.6648981481481482,0.23828247934579846
2022-01-07,0.6605008680555555,0.2373662013560533
2022-01-08,0.6563504050925925,0.23765211738646025
2022-01-09,0.6526218171296297,0.2378086484968662
2022-01-10,0.6510014467592592,0.23800208047032353
2022-01-11,0.6516128472222221,0.23728311806917185
2022-01-12,0.6495587384259259,0.23622937500476834
2022-01-13,0.6471550925925926,0.23533971048891542
2022-01-14,0.6449482060185184,0.23487178608775136
2022-01-15,0.6431576967592593,0.2342941258102655
2022-01-16,0.642568287037037,0.23517314903438086
2022-01-17,0.6414291087962963,0.23440537415444848
2022-01-18,0.6386452546296296,0.2333281226456165
2022-01-19,0.6359293981481481,0.23257834836840627
2022-01-20,0.6348101851851852,0.23114321939647195
2022-01-21,0.6343894675925926,0.22994295507669446
2022-01-22,0.634609085648148,0.2286072541028261
2022-01-23,0.6383344907407408,0.22858870029449457
2022-01-24,0.6395034722222223,0.22777804173529145
2022-01-25,0.681130787037037,0.23433690331876272
2022-01-26,0.7217803819444445,0.24963992275297642
2022-01-27,0.7218949652777779,0.25635331496596336
2022-01-28,0.7249406828703703,0.26553191617131233
2022-01-29,0.7240656828703704,0.26618010923266405
2022-01-30,0.7104325810185186,0.2639528475701809
2022-01-31,0.7093428819444444,0.2635832875967026
2022-02-01,0.7031715856481481,0.2637556381523609
2022-02-02,0.695822337962963,0.2632055692374706
2022-02-03,0.6880026041666666,0.2611379511654377
2022-02-04,0.6813182870370369,0.2597766891121864
2022-02-05,0.6776866319444443,0.26295034959912295
2022-02-06,0.6753532986111112,0.2685106322169304
2022-02-07,0.6758411458333334,0.2725717611610889
2022-02-08,0.6849143518518518,0.2763647250831127
2022-02-09,0.7043023726851851,0.27722535282373423
2022-02-10,0.7005416666666666,0.2753624282777309
2022-02-11,0.7000564236111111,0.2744258195161819
2022-02-12,0.7183654513888889,0.27438612654805183
2022-02-13,0.7067563657407407,0.2755080461502075
2022-02-14,0.6992236689814816,0.28016311675310135
2022-02-15,0.6931629050925925,0.28354043141007423
2022-02-16,0.6936125578703703,0.2833752110600471
2022-02-17,0.6893142361111111,0.2830833345651626
2022-02-18,0.6841666666666667,0.28263967484235764
2022-02-19,0.6796883680555555,0.28248484432697296
2022-02-20,0.6743700810185186,0.28093716129660606
2022-02-21,0.6690931712962963,0.2778981663286686
2022-02-22,0.6650734953703704,0.2765643671154976
2022-02-23,0.6613865740740742,0.27606870979070663
2022-02-24,0.6635827546296297,0.27737288177013397
2022-02-25,0.672345486111111,0.2797073647379875
2022-02-26,0.685919849537037,0.2803213782608509
2022-02-27,0.6974068287037039,0.28726639226078987
2022-02-28,0.7110804398148148,0.2919384650886059
2022-03-01,0.7291918402777777,0.29289488866925234
2022-03-02,0.7306574074074074,0.2972121797502041
2022-03-03,0.7207132523148148,0.3048819378018379
2022-03-04,0.7174774305555557,0.30743094533681864
2022-03-05,0.7116247106481483,0.31033745780587196
2022-03-06,0.7170656828703704,0.31202547252178187
2022-03-07,0.7211944444444445,0.31334132701158524
2022-03-08,0.7045546874999999,0.31157155707478523
2022-03-09,0.6942546296296296,0.30912648513913155
2022-03-10,0.6870619212962964,0.307906087487936
2022-03-11,0.6806605902777778,0.3068617582321167
2022-03-12,0.6765217013888889,0.3054546006023883
2022-03-13,0.6732939814814815,0.30583053827285767
2022-03-14,0.6919719328703703,0.31296973302960396
2022-03-15,0.699287037037037,0.3169815242290497
2022-03-16,0.7050992476851853,0.3189912736415863
2022-03-17,0.7210755208333333,0.32050059735774994
2022-03-18,0.7071163194444444,0.32088275626301765
2022-03-19,0.7032942708333333,0.3209160529077053
2022-03-20,0.707810474537037,0.3262033089995384
2022-03-21,0.7008888888888888,0.32735904678702354
2022-03-22,0.7014181134259259,0.3256153389811516
2022-03-23,0.6975451388888888,0.3230208531022072
2022-03-24,0.6940763888888889,0.321212574839592
2022-03-25,0.6991073495370371,0.3207172490656376
2022-03-26,0.6957786458333333,0.3201521560549736
2022-03-27,0.7017557870370369,0.32188061624765396
2022-03-28,0.7038408564814814,0.32393642887473106
2022-03-29,0.7119629629629629,0.32462039217352867
2022-03-30,0.7216950231481482,0.32449247315526003
2022-03-31,0.7180008680555555,0.3247784823179245
2022-04-01,0.7243949652777778,0.32536374777555466
2022-04-02,0.7211935763888889,0.32803961634635925
2022-04-03,0.7065497685185186,0.32655876129865646
2022-04-04,0.6952294560185185,0.32415030896663666
2022-04-05,0.6894050925925925,0.3214942179620266
2022-04-06,0.6845552662037037,0.3189341686666012
2022-04-07,0.6811238425925925,0.3170369006693363
2022-04-08,0.6810387731481482,0.31545115262269974
2022-04-09,0.7043061342592591,0.31985836848616594
2022-04-10,0.7113831018518518,0.32499910518527025
2022-04-11,0.6995257523148148,0.3233744166791439
2022-04-12,0.6915789930555555,0.32083312049508095
2022-04-13,0.685675636574074,0.3186658136546611
2022-04-14,0.6833894675925926,0.31791317090392107
2022-04-15,0.6857841435185185,0.3177080303430557
2022-04-16,0.6883530092592592,0.3160000406205654
2022-04-17,0.6886631944444445,0.3144921399652958
2022-04-18,0.6980445601851852,0.31710581108927727
2022-04-19,0.7269308449074074,0.3199216350913048
2022-04-20,0.7266782407407408,0.3221444971859455
2022-04-21,0.7333214699074073,0.3286775313317775
2022-04-22,0.7227317708333333,0.3291069120168686
2022-04-23,0.7118541666666666,0.32700150832533836
2022-04-24,0.7017190393518519,0.32587485387921333
2022-04-25,0.6995619212962964,0.3244505748152733
2022-04-26,0.6941961805555555,0.3216876946389675
2022-04-27,0.6899351851851852,0.31923628598451614
2022-04-28,0.6892155671296295,0.3186358250677585
2022-04-29,0.7015526620370371,0.3178301565349102
2022-04-30,0.716806712962963,0.3167357556521892
2022-05-01,0.713240162037037,0.31577199697494507
2022-05-02,0.7001331018518518,0.31385229527950287
2022-05-03,0.6923961226851851,0.31185302883386606
2022-05-04,0.6966024305555555,0.3101348429918289
2022-05-05,0.7116597222222222,0.31079239398241043
2022-05-06,0.7209866898148148,0.3102053962647915
2022-05-07,0.7130697337962962,0.31005285680294037
2022-05-08,0.7000859374999999,0.30809782445430756
2022-05-09,0.6918897569444443,0.3064698614180088
2022-05-10,0.7016545138888889,0.30504284054040903
2022-05-11,0.713814236111111,0.30398837849497795
2022-05-12,0.7090827546296298,0.3024389110505581
2022-05-13,0.7180706018518518,0.30135323107242584
2022-05-14,0.712418113425926,0.30007700249552727
2022-05-15,0.7186967592592594,0.2997330613434315
2022-05-16,0.7221837384259259,0.2997969202697277
2022-05-17,0.7266892361111111,0.3078266680240631
2022-05-18,0.7270891203703703,0.31612657755613327
2022-05-19,0.7150558449074075,0.3212707005441189
2022-05-20,0.704359375,0.31825529783964157
2022-05-21,0.6952138310185184,0.31499202921986574
2022-05-22,0.6877881944444445,0.31251614168286324
2022-05-23,0.6836475694444445,0.31038205325603485
2022-05-24,0.6816038773148149,0.30935374647378916
2022-05-25,0.6833116319444444,0.30766679346561426
2022-05-26,0.7051264467592593,0.30634216591715807
2022-05-27,0.7151186860380117,0.30506082624197006
2022-05-28,0.7051030092592593,0.3033112995326519
2022-05-29,0.6999606481481481,0.3016521669924259
2022-05-30,0.6938767361111111,0.3004796840250492
2022-05-31,0.6930410879629628,0.2990374192595482
2022-06-01,0.6893599537037036,0.2983097694814205
2022-06-02,0.6865885416666666,0.30136531963944435
2022-06-03,0.691482638888889,0.3007201664149761
2022-06-04,0.6987372685185185,0.3028326630592346
2022-06-05,0.695535011574074,0.30179568752646446
2022-06-06,0.6894348958333333,0.3002257198095321
2022-06-07,0.6837635995370371,0.30091190338134766
2022-06-08,0.682780960648148,0.3019639775156975
2022-06-09,0.6824574652777776,0.3023970164358616
2022-06-10,0.6861699735449736,0.3025335222482681
2022-06-11,0.6972416087962964,0.30456141382455826
2022-06-12,0.7048191105769229,0.3026777729392051
2022-06-13,0.7002442129629628,0.3005604185163975
2022-06-14,0.6942678750647501,0.2987929880619049
2022-06-15,0.6886860532407407,0.29710561409592623
2022-06-16,0.6833339120370371,0.29465628787875175
2022-06-17,0.6786663773148148,0.2933564893901348
2022-06-18,0.6771041666666666,0.29259748756885523
2022-06-19,0.6994129050925925,0.29536011815071106
2022-06-20,0.6985940393518519,0.2946791686117649
2022-06-21,0.6928660300925927,0.29199494421482086
2022-06-22,0.7027728587962963,0.2910050079226494
2022-06-23,0.7201322337962962,0.2903883457183838
2022-06-24,0.7313593749999999,0.2894315086305141
2022-06-25,0.7405910060341241,0.2930186204612255
2022-06-26,0.7312266865079365,0.2947471886873245
2022-06-27,0.715389198196041,0.2928771302103996
2022-06-28,0.7020298032407407,0.2909380681812763
2022-06-29,0.693490451388889,0.2883801758289337
2022-06-30,0.6917216435185184,0.2864424511790275
2022-07-01,0.6906251841329966,0.28476371988654137
2022-07-02,0.6880564236111111,0.2828385159373283
2022-07-03,0.715486400462963,0.28302760422229767
2022-07-04,0.7350515046296296,0.2843467891216278
2022-07-05,0.7362657920597484,0.28365131095051765
2022-07-06,0.7374400655864197,0.2829651087522506
2022-07-07,0.7299126502902156,0.2817847169935703
2022-07-08,0.7136868634259259,0.28005554154515266
2022-07-09,0.7343553731167609,0.2801068983972072
2022-07-10,0.7183549467694567,0.2806191220879555
2022-07-11,0.705972357338065,0.2820058055222034
2022-07-12,0.6990592189749378,0.28214848414063454
2022-07-13,0.6973236511752137,0.2807404212653637
2022-07-14,0.6936342592592593,0.27912116423249245
2022-07-15,0.6883686342592591,0.27781327441334724
2022-07-16,0.683464699074074,0.2771452106535435
2022-07-17,0.6799414995352495,0.27572732418775553
2022-07-18,0.679933027687882,0.27460674941539764
2022-07-19,0.6823874421296297,0.27363820374011993
2022-07-20,0.686914240562678,0.27297692000865936
2022-07-21,0.6889665404040404,0.27191513776779175
2022-07-22,0.6907995580808081,0.2704654037952423
2022-07-23,0.6939712570687299,0.26923195645213127
2022-07-24,0.713361111111111,0.2685048393905163
2022-07-25,0.7152262731481481,0.2681686282157898
2022-07-26,0.7303828125000001,0.2723434045910835
2022-07-27,0.7265929462141597,0.28220750764012337
2022-07-28,0.7175216025858174,0.28241467848420143
2022-07-29,0.7062226470153665,0.279569648206234
2022-07-30,0.6962173032407405,0.2766353450715542
2022-07-31,0.6895353009259259,0.27461189404129976
2022-08-01,0.6845983919424744,0.27313245460391045
2022-08-02,0.6798162615740742,0.27212031930685043
2022-08-03,0.676976851851852,0.272116832435131
2022-08-04,0.6797126736111111,0.27034470066428185
2022-08-05,0.6848263888888888,0.26906196400523186
2022-08-06,0.687080439814815,0.26943226531147957
2022-08-07,0.6861156638500389,0.27084745466709137
2022-08-08,0.6827381365740742,0.26842087134718895
2022-08-09,0.684443287037037,0.26643039286136627
2022-08-10,0.6991765046296295,0.26567769423127174
2022-08-11,0.7101678240740741,0.2673940248787403
2022-08-12,0.7064403935185185,0.2680327594280243
2022-08-13,0.6978602410391663,0.2647415772080421
2022-08-14,0.6895101273148146,0.26181810349226
2022-08-15,0.6828405671296296,0.25988346710801125
2022-08-16,0.6775199652777778,0.25857119634747505
2022-08-17,0.6737522682757057,0.25700774043798447
2022-08-18,0.6705195519179895,0.2559527121484279
2022-08-19,0.6670116025349119,0.2538057900965214
2022-08-20,0.6699943181818181,0.2532738707959652
2022-08-21,0.6860880681818181,0.25369585305452347
2022-08-22,0.6932834595959596,0.25227608904242516
2022-08-23,0.6902679924242425,0.2504787892103195
2022-08-24,0.6851746883903135,0.24854336306452748
2022-08-25,0.6807962943543376,0.2465802617371082
2022-08-26,0.6770091551840872,0.24496046081185338
2022-08-27,0.6730891203703705,0.24348647706210608
2022-08-28,0.6700491898148148,0.24195466935634607
2022-08-29,0.6838443287037038,0.24168006330728528
2022-08-30,0.722782986111111,0.2426796946674585
2022-08-31,0.7288877314814814,0.24190469086170194
2022-09-01,0.7167818287037037,0.24055847525596616
2022-09-02,0.7053439305555554,0.23861618898808953
2022-09-03,0.6995908564814814,0.23674114607274527
2022-09-04,0.7046457093253968,0.2354350965470075
2022-09-05,0.7021935763888889,0.23439519479870793
2022-09-06,0.6977834571490095,0.23355291038751597
2022-09-07,0.6911420250896058,0.2317761573940515
2022-09-08,0.6848869389090178,0.22974512726068494
2022-09-09,0.6789088811249138,0.22782132774591443
2022-09-10,0.6754904513888889,0.22654838301241392
2022-09-11,0.6738246527777778,0.22639858350157732
2022-09-12,0.6701569494404476,0.2252476587891578
2022-09-13,0.666086943116272,0.22391830198466772
2022-09-14,0.6616597328406387,0.22197140939533708
2022-09-15,0.658852199074074,0.22036891989409918
2022-09-16,0.6571715856481481,0.2197477184236049
2022-09-17,0.659433912037037,0.22039883211255068
2022-09-18,0.6645040822072072,0.22009403631091112
2022-09-19,0.6623631365740741,0.21829167194664473
2022-09-20,0.6592732479246487,0.21694512106478211
2022-09-21,0.6561629298941799,0.21709711663424966
2022-09-22,0.6529629672816473,0.21652837283909318
2022-09-23,0.6505066550925925,0.21692681685090062
2022-09-24,0.6489517045454545,0.2171874530613422
2022-09-25,0.6474867301894919,0.21750062704086298
2022-09-26,0.6443672916666667,0.21673213504254812
2022-09-27,0.642253202487445,0.2151639405637979
2022-09-28,0.6397733613547759,0.21335251256823534
2022-09-29,0.6387135645856252,0.21197208389639852
2022-09-30,0.6383554080794505,0.21255049668252465
2022-10-01,0.6376293402777777,0.21338023804128167
2022-10-02,0.6374305555555556,0.21212049759924406
2022-10-03,0.6368508964447938,0.21067306771874422
2022-10-04,0.6354715608465609,0.2097241301089525
2022-10-05,0.6330146752868666,0.20881997421383855
2022-10-06,0.6299232327279203,0.20814118161797518
2022-10-07,0.6271957070707072,0.20921959355473513
2022-10-08,0.626803345959596,0.20925627090036866
2022-10-09,0.6300287247474746,0.20856691896915433
2022-10-10,0.6305541087962964,0.2069959789514541
2022-10-11,0.6296039605530187,0.2053588274866342
2022-10-12,0.6273894675925926,0.20413134247064588
2022-10-13,0.6242323389186204,0.20317430607974524
2022-10-14,0.6223342459045584,0.20332377403974528
2022-10-15,0.6493130787037037,0.20999640040099615
2022-10-16,0.6673052398989899,0.21021270193159575
2022-10-17,0.6652799495422389,0.20967307128012178
2022-10-18,0.663223673205596,0.20819617994129655
2022-10-19,0.6868763446350762,0.2078396491706371
2022-10-20,0.7203392143836074,0.20938232913613314
2022-10-21,0.7231090856481482,0.2094127889722585
2022-10-22,0.7219075427158274,0.209057692438364
2022-10-23,0.7251094771241829,0.2084015943109989
2022-10-24,0.7193793402777778,0.20935804583132261
2022-10-25,0.723809167916828,0.21224527060985562
2022-10-26,0.7191172308442044,0.21221417747437948
2022-10-27,0.7067689930555555,0.21173514425754542
2022-10-28,0.696453635620915,0.21050073765218252
2022-10-29,0.6887791280864198,0.20997217111289498
2022-10-30,0.6815394062843785,0.20918765664100644
2022-10-31,0.6745339755077658,0.2080389000475406
2022-11-01,0.6688225979972263,0.2080300450325012
2022-11-02,0.6656997438098211,0.20754555985331533
2022-11-03,0.6645938591893781,0.20769741758704183
2022-11-04,0.6622009099616859,0.20695795491337773
2022-11-05,0.6585846315065064,0.20607004128396508
2022-11-06,0.654761368349925,0.20576193183660502
2022-11-07,0.6510834223646723,0.20464493893086905
2022-11-08,0.6491400462962963,0.2038117256015539
2022-11-09,0.65236384568988,0.20426935516297814
2022-11-10,0.6529083076131688,0.2038841377943754
2022-11-11,0.6505817739256431,0.2043185271322727
2022-11-12,0.6477997685185185,0.20469663850963113
2022-11-13,0.643102046996124,0.20458691567182538
2022-11-14,0.638802599009901,0.20342952385544774
2022-11-15,0.64104375,0.20236671343445775
2022-11-16,0.6685627893518519,0.20257487706840033
2022-11-17,0.7139878674095607,0.20456015132367608
2022-11-18,0.7078652740442055,0.2053739614784717
2022-11-19,0.7018298874158249,0.20436024665832517
2022-11-20,0.6962489698468102,0.20317513868212694
2022-11-21,0.6903418554845905,0.2024847026914358
2022-11-22,0.6848255417503347,0.20171367749571797
2022-11-23,0.6790472685185186,0.2013324741274118
2022-11-24,0.6733370949074073,0.20086514391005036
2022-11-25,0.6681979166666667,0.20013564266264436
2022-11-26,0.6674700126262626,0.19959111511707303
2022-11-27,0.668136994949495,0.19988674856722352
2022-11-28,0.666790709579772,0.19978814385831353
2022-11-29,0.6622018435846561,0.19987829774618146
2022-11-30,0.6568652146464646,0.20024481043219566
2022-12-01,0.6536012731481481,0.20029584318399427
2022-12-02,0.6494618055555555,0.19907986186444757
2022-12-03,0.6470229166666667,0.19937749765813345
2022-12-04,0.6431853091931218,0.19812314771115777
2022-12-05,0.6391173150109856,0.197742223739624
2022-12-06,0.635878383945386,0.19658682495355603
2022-12-07,0.6339447337962962,0.1962774526327848
2022-12-08,0.6325555555555554,0.1956641767174005
2022-12-09,0.6307364004629629,0.19554249569773668
2022-12-10,0.6318313078703705,0.19489321485161779
2022-12-11,0.6462598379629629,0.1955312937498092
2022-12-12,0.6516055745577666,0.20027494989335531
2022-12-13,0.6497093888562858,0.2004038896411657
2022-12-14,0.6528130787037036,0.20135957375168798
2022-12-15,0.6545909214380197,0.2012715339660644
2022-12-16,0.655757480104071,0.20025587081909177
2022-12-17,0.6654877232142856,0.19993946887552735
2022-12-18,0.6859644619004249,0.20076283067464823
2022-12-19,0.685023547979798,0.20056063868105406
2022-12-20,0.6804987847222222,0.19948879070580003
2022-12-21,0.6758285413843722,0.2001533210277557
2022-12-22,0.6711839991290796,0.19955564290285108
2022-12-23,0.6690333140432099,0.19843671843409533
2022-12-24,0.6662462653423772,0.1983975879848003
2022-12-25,0.6644543483356775,0.1983907632529735
2022-12-26,0.6665512152777778,0.1996861323714256
2022-12-27,0.6651414930555556,0.19923053123056886
2022-12-28,0.6608581762566138,0.19886025600135324
2022-12-29,0.6568920454545454,0.19803425483405587
2022-12-30,0.6640726010101009,0.19883135333657262
2022-12-31,0.7001319444444444,0.2051823269575834
2023-01-01,0.7051704545454546,0.21068294532597062
2023-01-02,0.7063762626262626,0.2157981134951114
2023-01-03,0.703314236111111,0.21470694988965985
2023-01-04,0.6955499046840958,0.21344395540654654
2023-01-05,0.6877746031746033,0.2126420773565769
2023-01-06,0.6829683938746439,0.21492421999573705
2023-01-07,0.6805119949494949,0.2148654796183109
2023-01-08,0.6804741161616163,0.2145052999258041
2023-01-09,0.6886142939814816,0.2146933004260063
2023-01-10,0.6988484848484849,0.21671823970973486
2023-01-11,0.7275744949494949,0.22065781056880948
2023-01-12,0.7188021343954248,0.22319956123828885
2023-01-13,0.7121788194444445,0.2297334652394056
2023-01-14,0.7261487081839904,0.23173011094331736
2023-01-15,0.7229794560185184,0.23648789338767523
2023-01-16,0.723127521494709,0.24173455685377118
2023-01-17,0.7180057870370371,0.24205551110208032
2023-01-18,0.7275164617742743,0.24350506067275998
2023-01-19,0.7290350378787879,0.24539323896169657
2023-01-20,0.7288926767676768,0.24709838442504403
2023-01-21,0.7204113005050504,0.24831562675535676
2023-01-22,0.7096380208333334,0.24700798653066153
2023-01-23,0.6998599537037037,0.24519138783216474
2023-01-24,0.6975154671717173,0.24363491497933862
2023-01-25,0.7064909620098039,0.24227251857519147
2023-01-26,0.6979485751915707,0.24100294336676595
2023-01-27,0.6894065595391905,0.23956963978707788
2023-01-28,0.6820546875000001,0.2383593618869781
2023-01-29,0.6751396412037037,0.2363459914922714
2023-01-30,0.6693380155723906,0.23550449311733243
2023-01-31,0.6641316550925925,0.23470137827098364
2023-02-01,0.66014898989899,0.23510005325078961
2023-02-02,0.6587219065656565,0.23568655177950856
2023-02-03,0.6560772569444445,0.23415444418787953
2023-02-04,0.6533263888888888,0.23235682211816305
2023-02-05,0.6505438762626263,0.23154858872294423
2023-02-06,0.6511502525252525,0.23009888827800748
2023-02-07,0.6513140782828283,0.22942635416984555
2023-02-08,0.6505716540404041,0.22808438353240487
2023-02-09,0.6503674242424242,0.22689152322709558
2023-02-10,0.6490830176767677,0.22661045566201204
2023-02-11,0.6486786616161616,0.22622320428490636
2023-02-12,0.6488851010101011,0.22574033401906488
2023-02-13,0.6481957070707071,0.22543287836015222
2023-02-14,0.6504245580808079,0.22525853104889387
2023-02-15,0.6661070075757576,0.22607112303376192
2023-02-16,0.6649260499338624,0.22912449017167089
2023-02-17,0.6639722222222222,0.23923924006521702
2023-02-18,0.6734662247474748,0.2592931352555752
2023-02-19,0.7192954282407406,0.2683906815946102
2023-02-20,0.7108443287037037,0.26932634040713305
2023-02-21,0.7146944444444445,0.27335576713085175
2023-02-22,0.7199428661616163,0.280351247638464
2023-02-23,0.7118639520202019,0.2810420021414757
2023-02-24,0.7047054924242424,0.27926117926836014
2023-02-25,0.6963929924242425,0.277807243168354
2023-02-26,0.6891079545454546,0.27693716436624527
2023-02-27,0.6830558712121213,0.2749858014285564
2023-02-28,0.6839106691919192,0.2735459804534912
2023-03-01,0.6985988005050504,0.2726195119321346
2023-03-02,0.7043626893939395,0.27124572172760963
2023-03-03,0.7086347853535353,0.2696389704942703
2023-03-04,0.700335542929293,0.2687019668519497
2023-03-05,0.7057541035353535,0.26976078376173973
2023-03-06,0.7128639520202019,0.27433929964900017
2023-03-07,0.7171530934343434,0.27770723775029177
2023-03-08,0.7302496843434344,0.28432011976838106
2023-03-09,0.7330179924242425,0.28764923661947245
2023-03-10,0.7261780303030303,0.2923414967954158
2023-03-11,0.7138203914141413,0.2955741100013256
2023-03-12,0.704925505050505,0.2964918166399002
2023-03-13,0.7014199074074075,0.2978183813393116
2023-03-14,0.6968636363636364,0.30801134184002876
2023-03-15,0.695680613425926,0.31042869761586184
2023-03-16,0.6904561206427015,0.310335386544466
2023-03-17,0.6844269301470588,0.3077744282782077
2023-03-18,0.6790324244281046,0.3061327449977398
2023-03-19,0.6755393644323672,0.3051180317997932
2023-03-20,0.6717100281084655,0.30408327654004097
2023-03-21,0.6674575810185185,0.3021143302321434
2023-03-22,0.6630352471525729,0.3001414984464645
2023-03-23,0.6581300505050506,0.2978682965040207
2023-03-24,0.6755710227272729,0.2978146933019161
