system:index,date,soil_moisture,timestamp,.geo
20210912_0730,2021-09-12,0.22757305204868317,2021-09-12 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210912_1030,2021-09-12,0.22601553797721863,2021-09-12 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210912_1330,2021-09-12,0.2219999134540558,2021-09-12 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210912_1630,2021-09-12,0.21648730337619781,2021-09-12 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210912_1930,2021-09-12,0.22064605355262756,2021-09-12 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210912_2230,2021-09-12,0.2207879275083542,2021-09-12 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210913_0130,2021-09-13,0.21696612238883972,2021-09-13 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210913_0430,2021-09-13,0.2161526083946228,2021-09-13 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210913_0730,2021-09-13,0.21558570861816406,2021-09-13 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210913_1030,2021-09-13,0.21499361097812653,2021-09-13 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210913_1330,2021-09-13,0.20600545406341553,2021-09-13 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210913_1630,2021-09-13,0.20183207094669342,2021-09-13 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210913_1930,2021-09-13,0.1978895515203476,2021-09-13 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210913_2230,2021-09-13,0.1959594488143921,2021-09-13 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210914_0130,2021-09-14,0.19634762406349182,2021-09-14 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210914_0430,2021-09-14,0.19695408642292023,2021-09-14 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210914_0730,2021-09-14,0.19774150848388672,2021-09-14 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210914_1030,2021-09-14,0.19842341542243958,2021-09-14 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210914_1330,2021-09-14,0.19741952419281006,2021-09-14 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210914_1630,2021-09-14,0.18957270681858063,2021-09-14 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210914_1930,2021-09-14,0.18150433897972107,2021-09-14 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210914_2230,2021-09-14,0.17876984179019928,2021-09-14 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210915_0130,2021-09-15,0.17952720820903778,2021-09-15 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210915_0430,2021-09-15,0.1804674118757248,2021-09-15 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210915_0730,2021-09-15,0.18127885460853577,2021-09-15 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210915_1030,2021-09-15,0.18217222392559052,2021-09-15 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210915_1330,2021-09-15,0.1861514449119568,2021-09-15 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210915_1630,2021-09-15,0.1794854700565338,2021-09-15 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210915_1930,2021-09-15,0.17447838187217712,2021-09-15 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210915_2230,2021-09-15,0.17402181029319763,2021-09-15 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210916_0130,2021-09-16,0.1804778277873993,2021-09-16 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210916_0430,2021-09-16,0.181231290102005,2021-09-16 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210916_0730,2021-09-16,0.18222135305404663,2021-09-16 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210916_1030,2021-09-16,0.18323764204978943,2021-09-16 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210916_1330,2021-09-16,0.1834002286195755,2021-09-16 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210916_1630,2021-09-16,0.18021878600120544,2021-09-16 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210916_1930,2021-09-16,0.1748332977294922,2021-09-16 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210916_2230,2021-09-16,0.1727239489555359,2021-09-16 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210917_0130,2021-09-17,0.17368121445178986,2021-09-17 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210917_0430,2021-09-17,0.1751958727836609,2021-09-17 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210917_0730,2021-09-17,0.1764345020055771,2021-09-17 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210917_1030,2021-09-17,0.17740730941295624,2021-09-17 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210917_1330,2021-09-17,0.17735938727855682,2021-09-17 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210917_1630,2021-09-17,0.173920139670372,2021-09-17 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210917_1930,2021-09-17,0.1717996895313263,2021-09-17 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210917_2230,2021-09-17,0.17332184314727783,2021-09-17 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210918_0130,2021-09-18,0.19110526144504547,2021-09-18 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210918_0430,2021-09-18,0.1916787326335907,2021-09-18 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210918_0730,2021-09-18,0.19173118472099304,2021-09-18 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210918_1030,2021-09-18,0.1914343237876892,2021-09-18 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210918_1330,2021-09-18,0.19449542462825775,2021-09-18 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210918_1630,2021-09-18,0.18862800300121307,2021-09-18 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210918_1930,2021-09-18,0.18247871100902557,2021-09-18 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210918_2230,2021-09-18,0.18067285418510437,2021-09-18 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210919_0130,2021-09-19,0.1813708245754242,2021-09-19 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210919_0430,2021-09-19,0.1817948818206787,2021-09-19 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210919_0730,2021-09-19,0.182157501578331,2021-09-19 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210919_1030,2021-09-19,0.18259769678115845,2021-09-19 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210919_1330,2021-09-19,0.18144501745700836,2021-09-19 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210919_1630,2021-09-19,0.17463573813438416,2021-09-19 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210919_1930,2021-09-19,0.16970080137252808,2021-09-19 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210919_2230,2021-09-19,0.17031288146972656,2021-09-19 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210920_0130,2021-09-20,0.17174875736236572,2021-09-20 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210920_0430,2021-09-20,0.17255793511867523,2021-09-20 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210920_0730,2021-09-20,0.1732027232646942,2021-09-20 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210920_1030,2021-09-20,0.17393968999385834,2021-09-20 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210920_1330,2021-09-20,0.19045940041542053,2021-09-20 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210920_1630,2021-09-20,0.18338465690612793,2021-09-20 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210920_1930,2021-09-20,0.1771116852760315,2021-09-20 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210920_2230,2021-09-20,0.17509610950946808,2021-09-20 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210921_0130,2021-09-21,0.172439306974411,2021-09-21 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210921_0430,2021-09-21,0.1736227422952652,2021-09-21 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210921_0730,2021-09-21,0.17453937232494354,2021-09-21 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210921_1030,2021-09-21,0.17544220387935638,2021-09-21 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210921_1330,2021-09-21,0.16335424780845642,2021-09-21 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210921_1630,2021-09-21,0.16137944161891937,2021-09-21 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210921_1930,2021-09-21,0.15852545201778412,2021-09-21 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210921_2230,2021-09-21,0.1589018553495407,2021-09-21 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922_0130,2021-09-22,0.16112977266311646,2021-09-22 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922_0430,2021-09-22,0.1648254096508026,2021-09-22 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922_0730,2021-09-22,0.167743518948555,2021-09-22 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922_1030,2021-09-22,0.16972306370735168,2021-09-22 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922_1330,2021-09-22,0.17155678570270538,2021-09-22 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922_1630,2021-09-22,0.17462050914764404,2021-09-22 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922_1930,2021-09-22,0.17647592723369598,2021-09-22 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922_2230,2021-09-22,0.18108168244361877,2021-09-22 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210923_0130,2021-09-23,0.18382224440574646,2021-09-23 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210923_0430,2021-09-23,0.18466275930404663,2021-09-23 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210923_0730,2021-09-23,0.18585309386253357,2021-09-23 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210923_1030,2021-09-23,0.18696878850460052,2021-09-23 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210923_1330,2021-09-23,0.18973177671432495,2021-09-23 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210923_1630,2021-09-23,0.18623919785022736,2021-09-23 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210923_1930,2021-09-23,0.18418221175670624,2021-09-23 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210923_2230,2021-09-23,0.1833834946155548,2021-09-23 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210924_0130,2021-09-24,0.18111951649188995,2021-09-24 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210924_0430,2021-09-24,0.1813005954027176,2021-09-24 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210924_0730,2021-09-24,0.18342839181423187,2021-09-24 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210924_1030,2021-09-24,0.18534788489341736,2021-09-24 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210924_1330,2021-09-24,0.18408316373825073,2021-09-24 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210924_1630,2021-09-24,0.17843393981456757,2021-09-24 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210924_1930,2021-09-24,0.1726309061050415,2021-09-24 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210924_2230,2021-09-24,0.1739177107810974,2021-09-24 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210925_0130,2021-09-25,0.17854095995426178,2021-09-25 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210925_0430,2021-09-25,0.18094217777252197,2021-09-25 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210925_0730,2021-09-25,0.18624131381511688,2021-09-25 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210925_1030,2021-09-25,0.19418662786483765,2021-09-25 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210925_1330,2021-09-25,0.1917644441127777,2021-09-25 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210925_1630,2021-09-25,0.18659794330596924,2021-09-25 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210925_1930,2021-09-25,0.18256543576717377,2021-09-25 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210925_2230,2021-09-25,0.18032145500183105,2021-09-25 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210926_0130,2021-09-26,0.18518629670143127,2021-09-26 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210926_0430,2021-09-26,0.1852450668811798,2021-09-26 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210926_0730,2021-09-26,0.18550486862659454,2021-09-26 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210926_1030,2021-09-26,0.18551833927631378,2021-09-26 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210926_1330,2021-09-26,0.18208830058574677,2021-09-26 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210926_1630,2021-09-26,0.1762637346982956,2021-09-26 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210926_1930,2021-09-26,0.16945312917232513,2021-09-26 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210926_2230,2021-09-26,0.16754750907421112,2021-09-26 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210927_0130,2021-09-27,0.16836540400981903,2021-09-27 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210927_0430,2021-09-27,0.16918398439884186,2021-09-27 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210927_0730,2021-09-27,0.16982170939445496,2021-09-27 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210927_1030,2021-09-27,0.17059025168418884,2021-09-27 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210927_1330,2021-09-27,0.1699664443731308,2021-09-27 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210927_1630,2021-09-27,0.16422560811042786,2021-09-27 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210927_1930,2021-09-27,0.15759141743183136,2021-09-27 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210927_2230,2021-09-27,0.15494228899478912,2021-09-27 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210928_0130,2021-09-28,0.15575262904167175,2021-09-28 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210928_0430,2021-09-28,0.1568250060081482,2021-09-28 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210928_0730,2021-09-28,0.15809138119220734,2021-09-28 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210928_1030,2021-09-28,0.1597624570131302,2021-09-28 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210928_1330,2021-09-28,0.17735320329666138,2021-09-28 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210928_1630,2021-09-28,0.17029021680355072,2021-09-28 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210928_1930,2021-09-28,0.1638522893190384,2021-09-28 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210928_2230,2021-09-28,0.16294896602630615,2021-09-28 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210929_0130,2021-09-29,0.16737350821495056,2021-09-29 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210929_0430,2021-09-29,0.16814623773097992,2021-09-29 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210929_0730,2021-09-29,0.1688942164182663,2021-09-29 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210929_1030,2021-09-29,0.16951367259025574,2021-09-29 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210929_1330,2021-09-29,0.16217562556266785,2021-09-29 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210929_1630,2021-09-29,0.15839551389217377,2021-09-29 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210929_1930,2021-09-29,0.15706788003444672,2021-09-29 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210929_2230,2021-09-29,0.1604480743408203,2021-09-29 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210930_0130,2021-09-30,0.1641382873058319,2021-09-30 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210930_0430,2021-09-30,0.16750095784664154,2021-09-30 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210930_0730,2021-09-30,0.16861242055892944,2021-09-30 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210930_1030,2021-09-30,0.16980084776878357,2021-09-30 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210930_1330,2021-09-30,0.16951970756053925,2021-09-30 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210930_1630,2021-09-30,0.16623523831367493,2021-09-30 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210930_1930,2021-09-30,0.16800759732723236,2021-09-30 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210930_2230,2021-09-30,0.17459800839424133,2021-09-30 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211001_0130,2021-10-01,0.17600667476654053,2021-10-01 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211001_0430,2021-10-01,0.17606237530708313,2021-10-01 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211001_0730,2021-10-01,0.17592822015285492,2021-10-01 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211001_1030,2021-10-01,0.1758861541748047,2021-10-01 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211001_1330,2021-10-01,0.17593985795974731,2021-10-01 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211001_1630,2021-10-01,0.17023637890815735,2021-10-01 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211001_1930,2021-10-01,0.16589459776878357,2021-10-01 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211001_2230,2021-10-01,0.1654592901468277,2021-10-01 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211002_0130,2021-10-02,0.16581670939922333,2021-10-02 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211002_0430,2021-10-02,0.16664433479309082,2021-10-02 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211002_0730,2021-10-02,0.16686339676380157,2021-10-02 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211002_1030,2021-10-02,0.16712331771850586,2021-10-02 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211002_1330,2021-10-02,0.16699743270874023,2021-10-02 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211002_1630,2021-10-02,0.16212373971939087,2021-10-02 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211002_1930,2021-10-02,0.1582588106393814,2021-10-02 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211002_2230,2021-10-02,0.1585235595703125,2021-10-02 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211003_0130,2021-10-03,0.1597871631383896,2021-10-03 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211003_0430,2021-10-03,0.16044457256793976,2021-10-03 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211003_0730,2021-10-03,0.1608579456806183,2021-10-03 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211003_1030,2021-10-03,0.16131922602653503,2021-10-03 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211003_1330,2021-10-03,0.16088508069515228,2021-10-03 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211003_1630,2021-10-03,0.15590538084506989,2021-10-03 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211003_1930,2021-10-03,0.15242554247379303,2021-10-03 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211003_2230,2021-10-03,0.15292473137378693,2021-10-03 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211004_0130,2021-10-04,0.15707239508628845,2021-10-04 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211004_0430,2021-10-04,0.15838292241096497,2021-10-04 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211004_0730,2021-10-04,0.15937282145023346,2021-10-04 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211004_1030,2021-10-04,0.15999539196491241,2021-10-04 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211004_1330,2021-10-04,0.15182383358478546,2021-10-04 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211004_1630,2021-10-04,0.1492149829864502,2021-10-04 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211004_1930,2021-10-04,0.14791683852672577,2021-10-04 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211004_2230,2021-10-04,0.14915460348129272,2021-10-04 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005_0130,2021-10-05,0.15081635117530823,2021-10-05 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005_0430,2021-10-05,0.15182827413082123,2021-10-05 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005_0730,2021-10-05,0.1529231071472168,2021-10-05 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005_1030,2021-10-05,0.15353916585445404,2021-10-05 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005_1330,2021-10-05,0.15322433412075043,2021-10-05 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005_1630,2021-10-05,0.15007491409778595,2021-10-05 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005_1930,2021-10-05,0.14814065396785736,2021-10-05 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005_2230,2021-10-05,0.14955250918865204,2021-10-05 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006_0130,2021-10-06,0.15197527408599854,2021-10-06 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006_0430,2021-10-06,0.15275892615318298,2021-10-06 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006_0730,2021-10-06,0.1540972888469696,2021-10-06 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006_1030,2021-10-06,0.1552351862192154,2021-10-06 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006_1330,2021-10-06,0.16854049265384674,2021-10-06 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006_1630,2021-10-06,0.1649644523859024,2021-10-06 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006_1930,2021-10-06,0.16230913996696472,2021-10-06 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006_2230,2021-10-06,0.1616668850183487,2021-10-06 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007_0130,2021-10-07,0.1656365692615509,2021-10-07 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007_0430,2021-10-07,0.16603983938694,2021-10-07 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007_0730,2021-10-07,0.16645245254039764,2021-10-07 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007_1030,2021-10-07,0.16670459508895874,2021-10-07 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007_1330,2021-10-07,0.1646566540002823,2021-10-07 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
